checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
115B,English,m_mmlu,m_mmlu_en,0.2725901342585609,5,0.25,75.2647,7.3215,0.616125,0.3161,0.5673,0.6111,0.6585,0.6945,0.7338,0.7937,0.847,0.9063,layer_29,last
126B,English,m_mmlu,m_mmlu_en,0.27010107105144066,5,0.25,79.8049,7.5362,0.610306,0.3068,0.56,0.6037,0.6501,0.6857,0.725,0.7856,0.8404,0.902,layer_29,last
136B,English,m_mmlu,m_mmlu_en,0.26225675064112236,5,0.25,68.242,7.437,0.608926,0.3094,0.5944,0.6347,0.6782,0.7117,0.7484,0.8039,0.8537,0.9097,layer_29,last
147B,English,m_mmlu,m_mmlu_en,0.26813999094886104,5,0.25,73.2048,7.8767,0.60672,0.2912,0.5849,0.626,0.6705,0.7044,0.7412,0.7977,0.8488,0.9066,layer_29,last
157B,English,m_mmlu,m_mmlu_en,0.2699502187358576,5,0.25,66.9485,7.7078,0.600988,0.2966,0.603,0.6411,0.6839,0.7163,0.7514,0.8055,0.8542,0.9094,layer_29,last
168B,English,m_mmlu,m_mmlu_en,0.25727862422688186,5,0.25,81.9133,8.2384,0.604445,0.2836,0.5676,0.6082,0.6545,0.6895,0.7279,0.7869,0.8405,0.9014,layer_29,last
178B,English,m_mmlu,m_mmlu_en,0.2699502187358576,5,0.25,83.2631,8.4664,0.604554,0.2664,0.5654,0.6062,0.6533,0.6886,0.7275,0.7867,0.8404,0.9012,layer_29,last
189B,English,m_mmlu,m_mmlu_en,0.2710061849449389,5,0.25,72.9176,7.8493,0.598551,0.2877,0.5864,0.627,0.671,0.7042,0.7403,0.7959,0.8466,0.9046,layer_29,last
199B,English,m_mmlu,m_mmlu_en,0.2712324634183135,5,0.25,82.4661,8.2802,0.600726,0.2728,0.5655,0.6067,0.6533,0.6883,0.7265,0.7854,0.8391,0.9002,layer_29,last
210B,English,m_mmlu,m_mmlu_en,0.266254337004073,5,0.25,74.9115,7.6282,0.600815,0.295,0.5771,0.6172,0.6633,0.6977,0.7349,0.7921,0.844,0.9031,layer_29,last
220B,English,m_mmlu,m_mmlu_en,0.2675365816865289,5,0.25,75.9204,7.4038,0.602173,0.2934,0.5719,0.6101,0.6554,0.69,0.728,0.7867,0.8402,0.9011,layer_29,last
231B,English,m_mmlu,m_mmlu_en,0.2716850203650626,5,0.25,70.3532,6.8516,0.601795,0.3207,0.5812,0.6178,0.6619,0.6955,0.7324,0.7904,0.843,0.9028,layer_29,last
241B,English,m_mmlu,m_mmlu_en,0.2640669784281189,5,0.25,66.7091,6.8332,0.597832,0.3201,0.593,0.63,0.6729,0.7053,0.7408,0.796,0.8465,0.9047,layer_29,last
252B,English,m_mmlu,m_mmlu_en,0.26436868305928496,5,0.25,59.2785,6.3384,0.605711,0.3574,0.6082,0.6462,0.6913,0.7242,0.7589,0.8113,0.8584,0.9122,layer_29,last
262B,English,m_mmlu,m_mmlu_en,0.26806456479106955,5,0.25,65.1057,6.6181,0.606064,0.3519,0.5943,0.6336,0.6799,0.7137,0.7496,0.804,0.8531,0.909,layer_29,last
273B,English,m_mmlu,m_mmlu_en,0.2621058983255393,5,0.25,64.072,7.0917,0.604472,0.3351,0.6014,0.642,0.6894,0.7231,0.7587,0.8112,0.858,0.9117,layer_29,last
283B,English,m_mmlu,m_mmlu_en,0.27017649720923215,5,0.25,74.7808,7.7162,0.601857,0.3205,0.5763,0.6197,0.6706,0.7067,0.7443,0.7998,0.8493,0.906,layer_29,last
294B,English,m_mmlu,m_mmlu_en,0.26972394026248303,5,0.25,83.2371,8.4762,0.607411,0.3035,0.5596,0.6059,0.659,0.697,0.7367,0.795,0.8464,0.9046,layer_29,last
304B,English,m_mmlu,m_mmlu_en,0.26919595715794237,5,0.25,85.7675,8.2222,0.605441,0.3144,0.5514,0.5974,0.6534,0.6923,0.7325,0.7909,0.8427,0.9021,layer_29,last
315B,English,m_mmlu,m_mmlu_en,0.2642932569014934,5,0.25,83.8573,8.2096,0.602673,0.3143,0.5563,0.6032,0.6576,0.6953,0.7348,0.7924,0.8438,0.9026,layer_29,last
325B,English,m_mmlu,m_mmlu_en,0.2621813244833308,5,0.25,114.9594,10.4108,0.595464,0.2664,0.51,0.5589,0.618,0.6596,0.7032,0.7671,0.8241,0.8897,layer_29,last
334B,English,m_mmlu,m_mmlu_en,0.2630864383768291,5,0.25,105.6792,9.7271,0.601051,0.281,0.5203,0.5698,0.6289,0.6702,0.713,0.7752,0.8305,0.8942,layer_29,last
342B,English,m_mmlu,m_mmlu_en,0.26278473374566297,5,0.25,115.0427,10.4942,0.599143,0.2662,0.5096,0.5594,0.6186,0.6603,0.7038,0.7677,0.8248,0.8905,layer_29,last
352B,English,m_mmlu,m_mmlu_en,0.25448785638859556,5,0.25,107.4746,9.8792,0.603515,0.2767,0.5164,0.5673,0.6265,0.6682,0.7113,0.7743,0.8303,0.8943,layer_29,last
363B,English,m_mmlu,m_mmlu_en,0.2670085985819882,5,0.25,122.8907,11.1843,0.602692,0.2486,0.4959,0.5483,0.6102,0.6536,0.6987,0.7646,0.8229,0.8896,layer_29,last
373B,English,m_mmlu,m_mmlu_en,0.25931513048725296,5,0.25,126.2224,11.1998,0.60453,0.2558,0.4887,0.5428,0.606,0.6503,0.6963,0.7631,0.822,0.8892,layer_29,last
384B,English,m_mmlu,m_mmlu_en,0.26391612611253584,5,0.25,120.3627,10.6615,0.603662,0.2669,0.4963,0.5496,0.6121,0.6557,0.7008,0.7662,0.8241,0.8904,layer_29,last
394B,English,m_mmlu,m_mmlu_en,0.2545632825463871,5,0.25,117.3207,10.4224,0.605453,0.2713,0.5,0.5534,0.6153,0.6586,0.7033,0.7682,0.8257,0.8916,layer_29,last
405B,English,m_mmlu,m_mmlu_en,0.25750490270025644,5,0.25,120.5115,10.6866,0.603693,0.2663,0.497,0.5491,0.6122,0.6559,0.7008,0.766,0.8239,0.8903,layer_29,last
415B,English,m_mmlu,m_mmlu_en,0.2665560416352391,5,0.25,115.8659,10.2258,0.60734,0.2764,0.5,0.553,0.6164,0.6605,0.7054,0.7702,0.8273,0.8927,layer_29,last
426B,English,m_mmlu,m_mmlu_en,0.2624076029567054,5,0.25,122.1023,10.8802,0.604427,0.263,0.4936,0.5471,0.6114,0.6556,0.7009,0.7663,0.8241,0.8904,layer_29,last
436B,English,m_mmlu,m_mmlu_en,0.2555438225976769,5,0.25,123.5243,10.8176,0.608497,0.2664,0.4885,0.5434,0.6085,0.6534,0.6994,0.7657,0.8242,0.8909,layer_29,last
447B,English,m_mmlu,m_mmlu_en,0.24966058228993815,5,0.25,129.8981,11.2351,0.602465,0.2599,0.483,0.5375,0.6027,0.6476,0.6936,0.7602,0.8193,0.8873,layer_29,last
457B,English,m_mmlu,m_mmlu_en,0.2494343038165636,5,0.25,129.6222,11.1324,0.599789,0.2608,0.4835,0.5372,0.6028,0.6473,0.693,0.7593,0.8184,0.8864,layer_29,last
468B,English,m_mmlu,m_mmlu_en,0.2470206667672349,5,0.25,132.8607,11.3429,0.601463,0.2584,0.4784,0.5327,0.5989,0.6446,0.6911,0.758,0.8175,0.886,layer_29,last
478B,English,m_mmlu,m_mmlu_en,0.2481520591341077,5,0.25,129.9718,11.1851,0.604911,0.2619,0.4814,0.5357,0.6021,0.6476,0.6941,0.7609,0.8201,0.8879,layer_29,last
489B,English,m_mmlu,m_mmlu_en,0.2580328858047971,5,0.25,130.6269,11.1816,0.600866,0.2604,0.4816,0.5348,0.6011,0.6464,0.6928,0.7596,0.8188,0.8867,layer_29,last
499B,English,m_mmlu,m_mmlu_en,0.2673103032131543,5,0.25,135.4861,11.475,0.60182,0.2576,0.4747,0.5293,0.5965,0.6423,0.689,0.7565,0.8164,0.8854,layer_29,last
510B,English,m_mmlu,m_mmlu_en,0.25742947654246495,5,0.25,127.8437,10.8113,0.6007,0.2681,0.4833,0.5375,0.6034,0.6483,0.6941,0.7603,0.8192,0.887,layer_29,last
520B,English,m_mmlu,m_mmlu_en,0.24898174686981445,5,0.25,129.2517,10.9994,0.600819,0.2641,0.4815,0.5354,0.6025,0.6479,0.6938,0.7604,0.8194,0.8871,layer_29,last
531B,English,m_mmlu,m_mmlu_en,0.25976768743400214,5,0.25,135.7307,11.524,0.597726,0.2535,0.4753,0.5292,0.5962,0.6418,0.6883,0.7555,0.8153,0.8842,layer_29,last
541B,English,m_mmlu,m_mmlu_en,0.2590134258560869,5,0.25,127.7005,10.8336,0.604342,0.2676,0.4812,0.5356,0.603,0.6489,0.6955,0.762,0.8208,0.8882,layer_29,last
552B,English,m_mmlu,m_mmlu_en,0.2693468094735254,5,0.25,122.636,10.44,0.606515,0.2748,0.4865,0.5405,0.6078,0.6537,0.6999,0.7658,0.8238,0.8903,layer_29,last
562B,English,m_mmlu,m_mmlu_en,0.25742947654246495,5,0.25,125.0673,10.6507,0.607749,0.2716,0.4826,0.538,0.6056,0.6516,0.6981,0.7648,0.8233,0.8901,layer_29,last
573B,English,m_mmlu,m_mmlu_en,0.2655000754261578,5,0.25,125.5631,10.6292,0.606923,0.2727,0.4827,0.5375,0.6051,0.651,0.6974,0.7637,0.8223,0.8894,layer_29,last
583B,English,m_mmlu,m_mmlu_en,0.2637652737969528,5,0.25,127.3479,10.8027,0.603603,0.2679,0.4818,0.5364,0.6036,0.6492,0.6955,0.7619,0.8206,0.888,layer_29,last
593B,English,m_mmlu,m_mmlu_en,0.2620304721677478,5,0.25,125.4628,10.7236,0.604347,0.2684,0.4835,0.5384,0.6059,0.6516,0.6976,0.7636,0.822,0.889,layer_29,last
10B,German,m_mmlu,m_mmlu_de,0.2722884296273948,5,0.25,294.7635,22.0114,0.644553,0.1775,0.3426,0.3903,0.4615,0.5198,0.5854,0.6873,0.7749,0.8671,layer_29,last
21B,German,m_mmlu,m_mmlu_de,0.26595263237290695,5,0.25,215.5235,15.8388,0.620947,0.1942,0.4033,0.4476,0.5099,0.5614,0.6191,0.7085,0.7864,0.8708,layer_29,last
31B,German,m_mmlu,m_mmlu_de,0.2628601599034545,5,0.25,156.4571,12.2415,0.617253,0.2203,0.4567,0.5007,0.5576,0.6042,0.6559,0.736,0.8058,0.8818,layer_29,last
42B,German,m_mmlu,m_mmlu_de,0.25856086890933777,5,0.25,133.5562,11.2406,0.614755,0.2314,0.4856,0.5288,0.5844,0.6289,0.6775,0.7521,0.8171,0.8882,layer_29,last
52B,German,m_mmlu,m_mmlu_de,0.25584552722884296,5,0.25,125.2411,10.703,0.612717,0.2414,0.4968,0.5397,0.5937,0.6367,0.6837,0.7562,0.8197,0.8896,layer_29,last
63B,German,m_mmlu,m_mmlu_de,0.2683662694222356,5,0.25,107.2182,9.4832,0.607835,0.2506,0.5221,0.563,0.613,0.6525,0.6964,0.7652,0.8258,0.893,layer_29,last
73B,German,m_mmlu,m_mmlu_de,0.2604465228541258,5,0.25,101.3541,9.1707,0.60737,0.2527,0.5307,0.571,0.6205,0.6597,0.7029,0.77,0.8291,0.8949,layer_29,last
84B,German,m_mmlu,m_mmlu_de,0.2564489364911751,5,0.25,100.0218,9.0612,0.606513,0.2595,0.5332,0.5732,0.6226,0.6612,0.7038,0.7707,0.8296,0.8951,layer_29,last
94B,German,m_mmlu,m_mmlu_de,0.2648966661638256,5,0.25,91.4609,8.4817,0.604425,0.2785,0.547,0.5867,0.635,0.672,0.7131,0.7773,0.8343,0.8977,layer_29,last
105B,German,m_mmlu,m_mmlu_de,0.26391612611253584,5,0.25,85.4854,7.9999,0.602845,0.2868,0.5562,0.595,0.6413,0.6774,0.7173,0.7801,0.8361,0.8988,layer_29,last
115B,German,m_mmlu,m_mmlu_de,0.2716850203650626,5,0.25,88.0873,8.1193,0.600775,0.2921,0.5525,0.5918,0.6383,0.6749,0.7155,0.7789,0.8351,0.8979,layer_29,last
126B,German,m_mmlu,m_mmlu_de,0.26670689395082214,5,0.25,91.3499,8.2119,0.594539,0.2846,0.5481,0.5865,0.6322,0.6682,0.7083,0.7719,0.8291,0.8937,layer_29,last
136B,German,m_mmlu,m_mmlu_de,0.266254337004073,5,0.25,79.3964,7.9771,0.593216,0.2931,0.5756,0.6129,0.6567,0.6905,0.7282,0.7875,0.8405,0.9005,layer_29,last
147B,German,m_mmlu,m_mmlu_de,0.2656509277417408,5,0.25,78.6502,7.8362,0.590439,0.2973,0.5777,0.6141,0.6571,0.6904,0.7275,0.7862,0.8391,0.8995,layer_29,last
157B,German,m_mmlu,m_mmlu_de,0.2697993664202746,5,0.25,75.7155,7.9492,0.585719,0.2936,0.5868,0.6226,0.6645,0.6968,0.7329,0.7901,0.8417,0.9007,layer_29,last
168B,German,m_mmlu,m_mmlu_de,0.25961683511841904,5,0.25,84.4795,7.9933,0.589728,0.2906,0.5627,0.6009,0.646,0.6801,0.7184,0.7789,0.8336,0.896,layer_29,last
178B,German,m_mmlu,m_mmlu_de,0.27176044652285414,5,0.25,86.3199,8.0976,0.588751,0.2851,0.5591,0.5977,0.6428,0.6774,0.7163,0.7772,0.8322,0.895,layer_29,last
189B,German,m_mmlu,m_mmlu_de,0.26761200784432043,5,0.25,81.3474,8.023,0.583409,0.2847,0.5743,0.61,0.6525,0.6858,0.7229,0.7817,0.8349,0.8963,layer_29,last
199B,German,m_mmlu,m_mmlu_de,0.27492834515009806,5,0.25,90.3406,8.2877,0.586836,0.2841,0.5549,0.5916,0.6363,0.6714,0.7105,0.7725,0.8284,0.8926,layer_29,last
210B,German,m_mmlu,m_mmlu_de,0.2713833157338965,5,0.25,81.678,7.7481,0.583462,0.2867,0.5702,0.6052,0.6475,0.6811,0.7186,0.7781,0.8322,0.8947,layer_29,last
220B,German,m_mmlu,m_mmlu_de,0.2682154171066526,5,0.25,85.4918,7.6969,0.586301,0.2908,0.5587,0.5937,0.6371,0.6714,0.7102,0.772,0.8281,0.8925,layer_29,last
231B,German,m_mmlu,m_mmlu_de,0.27017649720923215,5,0.25,78.1186,7.1986,0.586139,0.3051,0.5714,0.6047,0.6465,0.6798,0.7175,0.7778,0.8324,0.8952,layer_29,last
241B,German,m_mmlu,m_mmlu_de,0.2638406999547443,5,0.25,73.6467,6.9737,0.582561,0.317,0.5825,0.6151,0.656,0.6881,0.7244,0.7823,0.8353,0.8966,layer_29,last
252B,German,m_mmlu,m_mmlu_de,0.26120078443204103,5,0.25,79.3348,7.7802,0.589482,0.3056,0.5755,0.6122,0.6561,0.6901,0.7275,0.7858,0.8384,0.8988,layer_29,last
262B,German,m_mmlu,m_mmlu_de,0.2722884296273948,5,0.25,81.2071,7.7529,0.590129,0.3097,0.57,0.6071,0.6523,0.6868,0.7248,0.7838,0.8369,0.8979,layer_29,last
273B,German,m_mmlu,m_mmlu_de,0.2697993664202746,5,0.25,82.8662,8.683,0.589552,0.2872,0.5733,0.6123,0.6586,0.6935,0.7311,0.7889,0.8405,0.8999,layer_29,last
283B,German,m_mmlu,m_mmlu_de,0.2663297631618645,5,0.25,91.5582,9.1902,0.587162,0.276,0.5576,0.5977,0.6458,0.6819,0.721,0.7807,0.8341,0.8956,layer_29,last
294B,German,m_mmlu,m_mmlu_de,0.25954140896062755,5,0.25,99.8982,10.1169,0.593327,0.2585,0.5432,0.5861,0.6369,0.6748,0.7157,0.7779,0.8327,0.8952,layer_29,last
304B,German,m_mmlu,m_mmlu_de,0.26331271685020363,5,0.25,108.1337,10.461,0.592249,0.2545,0.5283,0.5733,0.6268,0.6661,0.708,0.7714,0.8274,0.8917,layer_29,last
315B,German,m_mmlu,m_mmlu_de,0.26255845527228844,5,0.25,105.8764,10.3664,0.59063,0.2577,0.5323,0.5779,0.6302,0.669,0.7103,0.7729,0.8285,0.8923,layer_29,last
325B,German,m_mmlu,m_mmlu_de,0.2658772062151154,5,0.25,136.3694,12.4868,0.582752,0.2124,0.4933,0.5404,0.5969,0.6382,0.6825,0.75,0.8102,0.8801,layer_29,last
334B,German,m_mmlu,m_mmlu_de,0.2691205310001509,5,0.25,125.317,11.6011,0.586903,0.2319,0.5051,0.5519,0.6076,0.6484,0.692,0.7579,0.8165,0.8844,layer_29,last
342B,German,m_mmlu,m_mmlu_de,0.2693468094735254,5,0.25,132.8758,12.2402,0.586422,0.2232,0.4965,0.5442,0.6005,0.642,0.6862,0.7533,0.8131,0.8822,layer_29,last
352B,German,m_mmlu,m_mmlu_de,0.26467038769045104,5,0.25,133.8149,12.3255,0.590773,0.2191,0.4928,0.5414,0.5993,0.6416,0.6865,0.7544,0.8145,0.8835,layer_29,last
363B,German,m_mmlu,m_mmlu_de,0.2642932569014934,5,0.25,149.5681,13.3719,0.589088,0.1987,0.4728,0.5241,0.5843,0.6283,0.6747,0.745,0.8071,0.8786,layer_29,last
373B,German,m_mmlu,m_mmlu_de,0.2605973751697089,5,0.25,156.3783,13.8984,0.592311,0.2057,0.4658,0.5172,0.5781,0.623,0.6707,0.7424,0.8056,0.8781,layer_29,last
384B,German,m_mmlu,m_mmlu_de,0.2667823201086137,5,0.25,152.4383,13.6375,0.590387,0.208,0.4715,0.522,0.5821,0.6265,0.6734,0.7441,0.8066,0.8784,layer_29,last
394B,German,m_mmlu,m_mmlu_de,0.26346356916578667,5,0.25,150.0778,13.4693,0.592764,0.2109,0.4729,0.5238,0.5842,0.6285,0.6753,0.7458,0.8081,0.8796,layer_29,last
405B,German,m_mmlu,m_mmlu_de,0.26459496153265954,5,0.25,153.3213,13.7708,0.591003,0.2049,0.4689,0.5207,0.5819,0.6267,0.6738,0.7444,0.8068,0.8786,layer_29,last
415B,German,m_mmlu,m_mmlu_de,0.27198672499622867,5,0.25,149.6644,13.3768,0.59449,0.2127,0.4709,0.5228,0.5844,0.6295,0.6767,0.7472,0.8093,0.8805,layer_29,last
426B,German,m_mmlu,m_mmlu_de,0.25961683511841904,5,0.25,157.622,14.1347,0.592082,0.1984,0.4634,0.5159,0.5783,0.6238,0.6715,0.7428,0.8057,0.878,layer_29,last
436B,German,m_mmlu,m_mmlu_de,0.25931513048725296,5,0.25,161.9206,14.4976,0.59662,0.1987,0.4569,0.5104,0.5745,0.6211,0.6698,0.7423,0.8059,0.8786,layer_29,last
447B,German,m_mmlu,m_mmlu_de,0.26851712173781866,5,0.25,165.8185,14.6147,0.590372,0.1963,0.4539,0.5078,0.5714,0.6178,0.6659,0.7379,0.8018,0.8754,layer_29,last
457B,German,m_mmlu,m_mmlu_de,0.2532056117061397,5,0.25,171.2633,14.8355,0.587107,0.1969,0.4485,0.5028,0.5669,0.6136,0.6619,0.7341,0.7985,0.8729,layer_29,last
468B,German,m_mmlu,m_mmlu_de,0.25478956101976163,5,0.25,174.1663,15.0416,0.58892,0.1936,0.4461,0.4994,0.5637,0.6108,0.6596,0.7328,0.7977,0.8726,layer_29,last
478B,German,m_mmlu,m_mmlu_de,0.25147081007693467,5,0.25,171.2391,14.9934,0.591913,0.1939,0.4477,0.5015,0.5665,0.6139,0.6628,0.7358,0.8004,0.8746,layer_29,last
489B,German,m_mmlu,m_mmlu_de,0.25177251470810075,5,0.25,170.152,14.8223,0.588903,0.1916,0.4484,0.5023,0.5674,0.6146,0.6633,0.7358,0.8001,0.874,layer_29,last
499B,German,m_mmlu,m_mmlu_de,0.26120078443204103,5,0.25,177.4713,15.2931,0.590489,0.1913,0.4409,0.4953,0.5611,0.609,0.6584,0.7321,0.7974,0.8726,layer_29,last
510B,German,m_mmlu,m_mmlu_de,0.25961683511841904,5,0.25,169.2967,14.5437,0.589143,0.1991,0.4479,0.5027,0.5672,0.6144,0.663,0.7355,0.7997,0.8739,layer_29,last
520B,German,m_mmlu,m_mmlu_de,0.26776286015990347,5,0.25,173.9306,14.8725,0.587195,0.1938,0.4431,0.4981,0.5638,0.6114,0.6603,0.7332,0.7978,0.8724,layer_29,last
531B,German,m_mmlu,m_mmlu_de,0.26399155227032733,5,0.25,175.8058,15.0116,0.58474,0.1898,0.4423,0.4972,0.5627,0.6101,0.6587,0.7313,0.796,0.871,layer_29,last
541B,German,m_mmlu,m_mmlu_de,0.2628601599034545,5,0.25,170.5416,14.6958,0.591161,0.197,0.4457,0.5005,0.5659,0.6137,0.6631,0.7361,0.8003,0.8743,layer_29,last
552B,German,m_mmlu,m_mmlu_de,0.2642178307437019,5,0.25,165.1499,14.2959,0.593254,0.2012,0.4496,0.5046,0.5702,0.6179,0.667,0.7395,0.8031,0.8763,layer_29,last
562B,German,m_mmlu,m_mmlu_de,0.25682606728013274,5,0.25,168.5161,14.65,0.594683,0.195,0.4458,0.5015,0.5677,0.6157,0.6653,0.7384,0.8026,0.8761,layer_29,last
573B,German,m_mmlu,m_mmlu_de,0.26761200784432043,5,0.25,171.6729,14.8724,0.593977,0.1949,0.444,0.4991,0.5653,0.6135,0.6631,0.7364,0.8009,0.875,layer_29,last
583B,German,m_mmlu,m_mmlu_de,0.2604465228541258,5,0.25,173.1211,14.9584,0.591028,0.1913,0.442,0.4981,0.5648,0.6129,0.6621,0.7351,0.7996,0.8739,layer_29,last
593B,German,m_mmlu,m_mmlu_de,0.2581083119625886,5,0.25,171.1404,14.7923,0.591721,0.193,0.4432,0.4992,0.5662,0.6143,0.6635,0.7365,0.8007,0.8747,layer_29,last
10B,Hindi,m_mmlu,m_mmlu_hi,0.2680710782343009,5,0.25,112.0574,10.9457,0.73256,0.272,0.4905,0.5463,0.6064,0.6569,0.7157,0.7984,0.8615,0.9228,layer_29,last
21B,Hindi,m_mmlu,m_mmlu_hi,0.25375894508321944,5,0.25,71.6622,8.0064,0.712081,0.2999,0.5711,0.614,0.6648,0.7048,0.7515,0.8199,0.8739,0.9282,layer_29,last
31B,Hindi,m_mmlu,m_mmlu_hi,0.26509608426469405,5,0.25,43.186,5.5495,0.707332,0.3849,0.641,0.6806,0.724,0.7574,0.7957,0.8517,0.8956,0.9402,layer_29,last
42B,Hindi,m_mmlu,m_mmlu_hi,0.2632467636889925,5,0.25,36.7222,5.1495,0.703709,0.3991,0.6647,0.7025,0.7446,0.7757,0.8106,0.8618,0.9024,0.9439,layer_29,last
52B,Hindi,m_mmlu,m_mmlu_hi,0.2557690761437646,5,0.25,34.0328,5.0401,0.706664,0.3967,0.6762,0.713,0.7526,0.7826,0.817,0.8671,0.9063,0.9461,layer_29,last
63B,Hindi,m_mmlu,m_mmlu_hi,0.2648548685374286,5,0.25,30.0504,4.7373,0.699736,0.4024,0.6946,0.7283,0.7653,0.7932,0.8249,0.8716,0.9089,0.9474,layer_29,last
73B,Hindi,m_mmlu,m_mmlu_hi,0.25946771729516765,5,0.25,27.3598,4.5547,0.699638,0.4121,0.7088,0.7418,0.7773,0.8034,0.8327,0.8764,0.9121,0.9492,layer_29,last
84B,Hindi,m_mmlu,m_mmlu_hi,0.2563319128407172,5,0.25,25.2273,4.4184,0.700887,0.4156,0.7198,0.751,0.7858,0.8118,0.8409,0.8831,0.917,0.952,layer_29,last
94B,Hindi,m_mmlu,m_mmlu_hi,0.2580204229315751,5,0.25,22.8252,4.3512,0.697254,0.4014,0.7363,0.7658,0.7979,0.822,0.8492,0.8889,0.9209,0.9542,layer_29,last
105B,Hindi,m_mmlu,m_mmlu_hi,0.26630216290102116,5,0.25,21.8595,4.3229,0.69443,0.383,0.7439,0.7712,0.8014,0.8248,0.8512,0.8899,0.9215,0.9544,layer_29,last
115B,Hindi,m_mmlu,m_mmlu_hi,0.2680710782343009,5,0.25,21.1745,4.2158,0.684915,0.3961,0.748,0.7748,0.8042,0.8272,0.8529,0.8907,0.9216,0.9541,layer_29,last
126B,Hindi,m_mmlu,m_mmlu_hi,0.25432178178017206,5,0.25,18.6262,3.937,0.682886,0.419,0.7655,0.789,0.8159,0.8367,0.8606,0.8963,0.9255,0.9564,layer_29,last
136B,Hindi,m_mmlu,m_mmlu_hi,0.2597089330224331,5,0.25,20.2399,4.0926,0.670884,0.4066,0.7548,0.7815,0.8098,0.8308,0.855,0.8909,0.921,0.9533,layer_29,last
147B,Hindi,m_mmlu,m_mmlu_hi,0.26220149553750904,5,0.25,20.2441,4.1395,0.669574,0.398,0.7562,0.7822,0.8103,0.8312,0.8553,0.8911,0.921,0.9533,layer_29,last
157B,Hindi,m_mmlu,m_mmlu_hi,0.2680710782343009,5,0.25,18.0783,3.896,0.660802,0.4175,0.7704,0.7956,0.8212,0.8407,0.863,0.8962,0.9243,0.9549,layer_29,last
168B,Hindi,m_mmlu,m_mmlu_hi,0.256412318083139,5,0.25,21.9413,4.2155,0.666668,0.4098,0.7454,0.7725,0.8013,0.8235,0.8487,0.886,0.9172,0.9508,layer_29,last
178B,Hindi,m_mmlu,m_mmlu_hi,0.2687947254160971,5,0.25,19.2784,4.0358,0.662084,0.4048,0.7642,0.7883,0.815,0.8351,0.8577,0.892,0.9213,0.9532,layer_29,last
189B,Hindi,m_mmlu,m_mmlu_hi,0.2618798745678218,5,0.25,17.5309,3.8401,0.659034,0.4268,0.7763,0.7993,0.8232,0.8429,0.8654,0.8983,0.9259,0.9557,layer_29,last
199B,Hindi,m_mmlu,m_mmlu_hi,0.2669454048403956,5,0.25,16.8569,3.7821,0.664011,0.4252,0.7806,0.8024,0.8266,0.846,0.8679,0.9001,0.9273,0.9568,layer_29,last
210B,Hindi,m_mmlu,m_mmlu_hi,0.2694379673554716,5,0.25,16.2531,3.6776,0.663036,0.445,0.7857,0.8077,0.831,0.8497,0.8707,0.902,0.9285,0.9574,layer_29,last
220B,Hindi,m_mmlu,m_mmlu_hi,0.258502854386106,5,0.25,15.9985,3.6296,0.669548,0.4505,0.7865,0.8078,0.8312,0.8499,0.871,0.9027,0.9294,0.9582,layer_29,last
231B,Hindi,m_mmlu,m_mmlu_hi,0.2640508161132106,5,0.25,15.7267,3.5734,0.665512,0.4595,0.7884,0.8094,0.8323,0.8511,0.8725,0.9038,0.9301,0.9584,layer_29,last
241B,Hindi,m_mmlu,m_mmlu_hi,0.26517648950711586,5,0.25,15.296,3.633,0.661608,0.4387,0.7942,0.8145,0.8371,0.8552,0.8755,0.9054,0.9309,0.9588,layer_29,last
252B,Hindi,m_mmlu,m_mmlu_hi,0.2532765136286886,5,0.25,20.283,4.2651,0.668837,0.4199,0.7632,0.7896,0.8177,0.8391,0.8626,0.8963,0.9245,0.9551,layer_29,last
262B,Hindi,m_mmlu,m_mmlu_hi,0.2616386588405564,5,0.25,25.0726,4.8041,0.668599,0.3921,0.7375,0.7664,0.7977,0.8214,0.8473,0.8845,0.9158,0.9499,layer_29,last
273B,Hindi,m_mmlu,m_mmlu_hi,0.253517729355954,5,0.25,30.4821,5.4112,0.665883,0.3687,0.7105,0.7452,0.7808,0.8068,0.8354,0.8758,0.9094,0.9459,layer_29,last
283B,Hindi,m_mmlu,m_mmlu_hi,0.253919755568063,5,0.25,31.8484,5.4833,0.662709,0.3606,0.702,0.738,0.7749,0.802,0.8311,0.8723,0.9066,0.944,layer_29,last
294B,Hindi,m_mmlu,m_mmlu_hi,0.2518292192650961,5,0.25,38.374,6.2238,0.667701,0.3295,0.6764,0.7158,0.7559,0.7859,0.8183,0.8634,0.9005,0.9407,layer_29,last
304B,Hindi,m_mmlu,m_mmlu_hi,0.25938731205274584,5,0.25,39.3316,6.1251,0.669611,0.3463,0.6698,0.7111,0.7533,0.7833,0.8156,0.8613,0.8988,0.9397,layer_29,last
315B,Hindi,m_mmlu,m_mmlu_hi,0.2584224491436842,5,0.25,40.7994,6.2191,0.664194,0.3392,0.6649,0.7056,0.7473,0.7781,0.8112,0.8576,0.8959,0.9377,layer_29,last
325B,Hindi,m_mmlu,m_mmlu_hi,0.264292031840476,5,0.25,48.7707,6.5618,0.642577,0.3344,0.6388,0.6803,0.7235,0.756,0.791,0.8406,0.8821,0.9283,layer_29,last
