checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
283B,Hindi,m_mmlu,m_mmlu_hi,0.253919755568063,5,0.25,68.9924,6.2351,0.559241,0.3681,0.5989,0.6256,0.6618,0.6923,0.7278,0.7834,0.834,0.8934,layer_29,last
294B,Hindi,m_mmlu,m_mmlu_hi,0.2518292192650961,5,0.25,90.1084,7.5182,0.559489,0.3288,0.5627,0.5918,0.6312,0.6643,0.7034,0.7642,0.8194,0.8841,layer_29,last
304B,Hindi,m_mmlu,m_mmlu_hi,0.25938731205274584,5,0.25,103.9413,8.2685,0.559139,0.3128,0.5409,0.5726,0.6145,0.6495,0.6903,0.7534,0.8108,0.8785,layer_29,last
315B,Hindi,m_mmlu,m_mmlu_hi,0.2584224491436842,5,0.25,107.2798,8.4628,0.55903,0.3081,0.5361,0.5683,0.6104,0.6457,0.687,0.751,0.809,0.8774,layer_29,last
325B,Hindi,m_mmlu,m_mmlu_hi,0.264292031840476,5,0.25,132.5791,9.978,0.553938,0.2724,0.5057,0.5389,0.5838,0.6211,0.6647,0.7323,0.7939,0.8671,layer_29,last
334B,Hindi,m_mmlu,m_mmlu_hi,0.25954812253758947,5,0.25,124.4836,9.6516,0.55904,0.2793,0.514,0.5479,0.5929,0.6301,0.6735,0.7403,0.8007,0.8719,layer_29,last
342B,Hindi,m_mmlu,m_mmlu_hi,0.2527940821741578,5,0.25,130.774,9.9352,0.558117,0.2757,0.5059,0.5406,0.5862,0.624,0.668,0.7358,0.7971,0.8695,layer_29,last
352B,Hindi,m_mmlu,m_mmlu_hi,0.2572163705073571,5,0.25,153.9493,11.5408,0.560815,0.2487,0.4812,0.5175,0.5664,0.6067,0.6532,0.7246,0.7889,0.8645,layer_29,last
363B,Hindi,m_mmlu,m_mmlu_hi,0.26614135241617753,5,0.25,162.2037,12.2779,0.563519,0.2349,0.4712,0.5094,0.5602,0.6019,0.6499,0.7229,0.788,0.8641,layer_29,last
373B,Hindi,m_mmlu,m_mmlu_hi,0.25665353381040446,5,0.25,163.7523,12.2878,0.56382,0.2359,0.4715,0.5082,0.558,0.5991,0.6468,0.7202,0.7862,0.8632,layer_29,last
384B,Hindi,m_mmlu,m_mmlu_hi,0.258502854386106,5,0.25,153.8815,11.5112,0.561384,0.2491,0.4806,0.5172,0.5659,0.6061,0.6526,0.7243,0.7888,0.8646,layer_29,last
394B,Hindi,m_mmlu,m_mmlu_hi,0.2549650237195465,5,0.25,163.149,12.1869,0.563328,0.2408,0.471,0.5087,0.5591,0.6003,0.6479,0.7209,0.7865,0.8633,layer_29,last
405B,Hindi,m_mmlu,m_mmlu_hi,0.25432178178017206,5,0.25,180.0843,13.1355,0.559161,0.2312,0.4558,0.4945,0.5461,0.5884,0.637,0.7115,0.7786,0.8578,layer_29,last
415B,Hindi,m_mmlu,m_mmlu_hi,0.2558494813861864,5,0.25,172.0116,12.93,0.564008,0.2293,0.4623,0.5014,0.5528,0.5949,0.6434,0.7175,0.7839,0.8617,layer_29,last
426B,Hindi,m_mmlu,m_mmlu_hi,0.2545629975074375,5,0.25,181.1356,13.3868,0.561962,0.2251,0.4537,0.4936,0.5457,0.5882,0.6372,0.7123,0.7797,0.8587,layer_29,last
436B,Hindi,m_mmlu,m_mmlu_hi,0.2558494813861864,5,0.25,194.7943,14.3528,0.562638,0.2156,0.4422,0.4825,0.536,0.5799,0.6302,0.7069,0.7756,0.8562,layer_29,last
447B,Hindi,m_mmlu,m_mmlu_hi,0.26107582214360375,5,0.25,194.2424,14.1224,0.557894,0.2176,0.4439,0.4834,0.5362,0.5793,0.6288,0.7046,0.7729,0.8539,layer_29,last
457B,Hindi,m_mmlu,m_mmlu_hi,0.25295489265900134,5,0.25,201.0822,14.4632,0.556631,0.2165,0.4382,0.4784,0.5314,0.5748,0.6246,0.7013,0.7703,0.852,layer_29,last
468B,Hindi,m_mmlu,m_mmlu_hi,0.25319610838626677,5,0.25,208.8474,15.1577,0.559281,0.2068,0.4316,0.4723,0.5263,0.5705,0.6212,0.6988,0.7688,0.8515,layer_29,last
478B,Hindi,m_mmlu,m_mmlu_hi,0.2507839511136126,5,0.25,213.9195,15.7349,0.561187,0.2016,0.4273,0.4694,0.5241,0.5688,0.6199,0.6983,0.7687,0.8516,layer_29,last
489B,Hindi,m_mmlu,m_mmlu_hi,0.25367853984079763,5,0.25,208.2582,15.1315,0.559274,0.21,0.4308,0.473,0.5274,0.5718,0.6226,0.7001,0.7698,0.852,layer_29,last
499B,Hindi,m_mmlu,m_mmlu_hi,0.26348797941625796,5,0.25,213.907,15.3696,0.560605,0.2105,0.4258,0.4682,0.5229,0.5677,0.6191,0.6976,0.7681,0.8511,layer_29,last
510B,Hindi,m_mmlu,m_mmlu_hi,0.25705556002251345,5,0.25,216.3932,15.5187,0.559049,0.2087,0.424,0.4663,0.5216,0.5665,0.6178,0.6962,0.7668,0.85,layer_29,last
520B,Hindi,m_mmlu,m_mmlu_hi,0.25713596526493526,5,0.25,213.8364,15.2375,0.558627,0.2124,0.4249,0.4675,0.5229,0.5679,0.6193,0.6974,0.7675,0.8504,layer_29,last
531B,Hindi,m_mmlu,m_mmlu_hi,0.2665433786282866,5,0.25,222.8276,15.5989,0.554174,0.2109,0.4196,0.462,0.517,0.562,0.6133,0.6915,0.7622,0.8464,layer_29,last
541B,Hindi,m_mmlu,m_mmlu_hi,0.2585832596285278,5,0.25,213.5469,15.2651,0.559716,0.2123,0.425,0.4677,0.5229,0.5681,0.6199,0.698,0.768,0.8508,layer_29,last
552B,Hindi,m_mmlu,m_mmlu_hi,0.2591460963254804,5,0.25,220.5977,15.7617,0.561615,0.2083,0.4196,0.4625,0.518,0.5637,0.6161,0.6956,0.7667,0.8503,layer_29,last
562B,Hindi,m_mmlu,m_mmlu_hi,0.2563319128407172,5,0.25,224.1148,16.126,0.562357,0.2049,0.4168,0.4604,0.5165,0.5623,0.6148,0.6947,0.7661,0.8501,layer_29,last
573B,Hindi,m_mmlu,m_mmlu_hi,0.2552062394468119,5,0.25,226.5544,16.2557,0.561965,0.2038,0.4149,0.4587,0.515,0.5608,0.6134,0.6935,0.7651,0.8493,layer_29,last
583B,Hindi,m_mmlu,m_mmlu_hi,0.26332716893141433,5,0.25,227.1227,16.196,0.560773,0.2059,0.4137,0.458,0.5147,0.5609,0.6135,0.6932,0.7646,0.8488,layer_29,last
593B,Hindi,m_mmlu,m_mmlu_hi,0.25536704993165554,5,0.25,242.7382,17.0963,0.5587,0.2007,0.4041,0.4484,0.5051,0.5515,0.6046,0.6857,0.7586,0.8448,layer_29,last
10B,Indonesian,m_mmlu,m_mmlu_id,0.2722692924204259,5,0.25,374.3735,31.3561,0.636249,0.1383,0.3064,0.3611,0.4345,0.4907,0.5541,0.6605,0.7554,0.8557,layer_29,last
21B,Indonesian,m_mmlu,m_mmlu_id,0.26677352873826427,5,0.25,245.2395,18.6922,0.61482,0.1969,0.3819,0.4366,0.5058,0.5556,0.6095,0.6985,0.7788,0.8661,layer_29,last
31B,Indonesian,m_mmlu,m_mmlu_id,0.2602091443401267,5,0.25,184.2538,15.0985,0.609983,0.2172,0.431,0.4865,0.5535,0.5991,0.6476,0.7265,0.7981,0.8768,layer_29,last
42B,Indonesian,m_mmlu,m_mmlu_id,0.2699030608350508,5,0.25,147.8356,13.0949,0.608178,0.2354,0.4633,0.5234,0.5903,0.6334,0.678,0.7494,0.8144,0.8862,layer_29,last
52B,Indonesian,m_mmlu,m_mmlu_id,0.2570032821921991,5,0.25,122.043,11.1763,0.609229,0.2568,0.4952,0.5514,0.6148,0.6555,0.6976,0.7649,0.8259,0.8932,layer_29,last
63B,Indonesian,m_mmlu,m_mmlu_id,0.26677352873826427,5,0.25,113.3381,10.4593,0.607663,0.269,0.507,0.5625,0.6243,0.6638,0.7046,0.7702,0.8295,0.8953,layer_29,last
73B,Indonesian,m_mmlu,m_mmlu_id,0.2719639722158614,5,0.25,97.6431,9.5089,0.608327,0.2785,0.5292,0.5838,0.644,0.6817,0.7206,0.7824,0.8385,0.9007,layer_29,last
84B,Indonesian,m_mmlu,m_mmlu_id,0.2653995878177238,5,0.25,85.2445,8.4458,0.60814,0.3018,0.5487,0.6008,0.6592,0.6959,0.7331,0.792,0.8454,0.9049,layer_29,last
94B,Indonesian,m_mmlu,m_mmlu_id,0.27074269139760326,5,0.25,80.7667,8.1472,0.605696,0.3077,0.5575,0.6095,0.6663,0.7015,0.7377,0.7954,0.8477,0.9061,layer_29,last
105B,Indonesian,m_mmlu,m_mmlu_id,0.27051370124417984,5,0.25,73.0622,7.5408,0.604912,0.3223,0.5742,0.6224,0.677,0.7111,0.746,0.8015,0.8521,0.9087,layer_29,last
115B,Indonesian,m_mmlu,m_mmlu_id,0.27303259293183724,5,0.25,69.3396,7.1373,0.605994,0.3385,0.5782,0.6276,0.6825,0.7167,0.7513,0.8061,0.8556,0.9109,layer_29,last
126B,Indonesian,m_mmlu,m_mmlu_id,0.26081978474925577,5,0.25,67.8546,6.8821,0.600629,0.3455,0.5847,0.6301,0.6823,0.7152,0.7491,0.8034,0.8529,0.9089,layer_29,last
136B,Indonesian,m_mmlu,m_mmlu_id,0.27074269139760326,5,0.25,68.7785,7.0658,0.598618,0.3441,0.5786,0.632,0.6858,0.7194,0.7531,0.8061,0.8546,0.9096,layer_29,last
147B,Indonesian,m_mmlu,m_mmlu_id,0.2617357453629494,5,0.25,66.7179,6.7938,0.599809,0.3536,0.5828,0.6339,0.6874,0.7206,0.7542,0.8072,0.8555,0.9102,layer_29,last
157B,Indonesian,m_mmlu,m_mmlu_id,0.26959774063048625,5,0.25,67.0637,6.7401,0.597019,0.3573,0.5787,0.6335,0.6868,0.7199,0.7533,0.8062,0.8545,0.9094,layer_29,last
168B,Indonesian,m_mmlu,m_mmlu_id,0.24830165636210977,5,0.25,65.0067,6.5333,0.598709,0.3615,0.5862,0.6343,0.6871,0.7201,0.7534,0.8064,0.8548,0.9098,layer_29,last
178B,Indonesian,m_mmlu,m_mmlu_id,0.2704373711930387,5,0.25,58.9193,6.1122,0.597399,0.3744,0.6011,0.6467,0.6972,0.7291,0.7613,0.8125,0.8592,0.9124,layer_29,last
189B,Indonesian,m_mmlu,m_mmlu_id,0.2635676665903366,5,0.25,53.2929,5.6921,0.596347,0.3918,0.6131,0.6603,0.7088,0.7393,0.7703,0.8194,0.8643,0.9154,layer_29,last
199B,Indonesian,m_mmlu,m_mmlu_id,0.26646820853369974,5,0.25,48.1466,5.2473,0.597779,0.4108,0.6285,0.6701,0.7167,0.7463,0.7767,0.8245,0.8682,0.918,layer_29,last
210B,Indonesian,m_mmlu,m_mmlu_id,0.2679948095565224,5,0.25,47.7217,5.14,0.595933,0.4162,0.6299,0.6692,0.7155,0.745,0.7754,0.8233,0.8671,0.9172,layer_29,last
220B,Indonesian,m_mmlu,m_mmlu_id,0.2678421494542401,5,0.25,37.6302,4.4367,0.60009,0.4517,0.6614,0.6958,0.7384,0.7661,0.7941,0.8385,0.8789,0.9249,layer_29,last
231B,Indonesian,m_mmlu,m_mmlu_id,0.2698267307839096,5,0.25,38.0936,4.3473,0.599625,0.4601,0.6582,0.6933,0.7351,0.7625,0.791,0.8361,0.8771,0.9238,layer_29,last
241B,Indonesian,m_mmlu,m_mmlu_id,0.2542554003511182,5,0.25,33.9541,4.0522,0.59711,0.4791,0.6723,0.7079,0.7474,0.7736,0.8006,0.8432,0.8822,0.9267,layer_29,last
252B,Indonesian,m_mmlu,m_mmlu_id,0.2545607205556828,5,0.25,51.4084,5.8712,0.6133,0.387,0.6155,0.6671,0.7213,0.7541,0.7854,0.833,0.8754,0.923,layer_29,last
262B,Indonesian,m_mmlu,m_mmlu_id,0.2674604991985345,5,0.25,59.2986,6.9702,0.617445,0.3461,0.5969,0.6534,0.7126,0.7476,0.7806,0.8299,0.8734,0.9219,layer_29,last
273B,Indonesian,m_mmlu,m_mmlu_id,0.2650179375620182,5,0.25,74.4283,8.8846,0.617262,0.2921,0.5608,0.6285,0.6936,0.7319,0.7674,0.8198,0.8658,0.9171,layer_29,last
283B,Indonesian,m_mmlu,m_mmlu_id,0.26204106556751394,5,0.25,85.5438,10.1895,0.620237,0.2645,0.5388,0.6083,0.6791,0.7199,0.7575,0.8125,0.8605,0.9141,layer_29,last
294B,Indonesian,m_mmlu,m_mmlu_id,0.25478971070910617,5,0.25,108.8784,12.5585,0.617713,0.2289,0.4995,0.5744,0.65,0.6942,0.7349,0.7952,0.8477,0.906,layer_29,last
304B,Indonesian,m_mmlu,m_mmlu_id,0.26684985878940537,5,0.25,113.3723,13.5593,0.619009,0.2087,0.4937,0.5674,0.6473,0.6929,0.7344,0.7949,0.8474,0.9057,layer_29,last
315B,Indonesian,m_mmlu,m_mmlu_id,0.2599038241355622,5,0.25,112.7316,13.2559,0.621111,0.2176,0.4929,0.567,0.647,0.6928,0.7344,0.7951,0.8476,0.9061,layer_29,last
325B,Indonesian,m_mmlu,m_mmlu_id,0.27097168155102663,5,0.25,136.343,15.1616,0.61468,0.196,0.4615,0.5367,0.6199,0.668,0.712,0.7769,0.8335,0.8969,layer_29,last
334B,Indonesian,m_mmlu,m_mmlu_id,0.2713533318067323,5,0.25,126.2191,14.6093,0.620069,0.1983,0.4743,0.5481,0.6315,0.6794,0.7227,0.7859,0.8408,0.9017,layer_29,last
342B,Indonesian,m_mmlu,m_mmlu_id,0.2673841691473933,5,0.25,130.6252,14.9766,0.617894,0.1998,0.469,0.5438,0.6274,0.6755,0.719,0.7825,0.8378,0.8998,layer_29,last
352B,Indonesian,m_mmlu,m_mmlu_id,0.26074345469811466,5,0.25,139.5278,15.8436,0.617271,0.1897,0.4571,0.5325,0.6183,0.6675,0.712,0.7771,0.8339,0.8973,layer_29,last
363B,Indonesian,m_mmlu,m_mmlu_id,0.26081978474925577,5,0.25,144.6265,16.504,0.620475,0.1785,0.4472,0.5245,0.613,0.6639,0.7097,0.7761,0.8336,0.8974,layer_29,last
373B,Indonesian,m_mmlu,m_mmlu_id,0.260361804442409,5,0.25,141.7415,16.4216,0.626381,0.1822,0.4507,0.5264,0.6156,0.6666,0.7127,0.7794,0.8367,0.8998,layer_29,last
384B,Indonesian,m_mmlu,m_mmlu_id,0.26127776505610256,5,0.25,130.3889,15.4168,0.628996,0.1875,0.4666,0.5404,0.6271,0.6769,0.7217,0.7866,0.8422,0.9033,layer_29,last
394B,Indonesian,m_mmlu,m_mmlu_id,0.26081978474925577,5,0.25,140.2669,16.544,0.627267,0.1797,0.4536,0.5298,0.6185,0.6689,0.7145,0.7807,0.8376,0.9004,layer_29,last
405B,Indonesian,m_mmlu,m_mmlu_id,0.2682237997099458,5,0.25,145.9392,17.0151,0.62089,0.1723,0.4479,0.5241,0.6133,0.6639,0.7097,0.776,0.8334,0.8972,layer_29,last
415B,Indonesian,m_mmlu,m_mmlu_id,0.25761392260132815,5,0.25,140.1607,16.8116,0.628569,0.1725,0.4519,0.529,0.6194,0.6706,0.7166,0.7826,0.839,0.9013,layer_29,last
426B,Indonesian,m_mmlu,m_mmlu_id,0.2602091443401267,5,0.25,142.0955,17.1221,0.62714,0.167,0.4485,0.5267,0.618,0.6699,0.7158,0.7819,0.8384,0.9007,layer_29,last
436B,Indonesian,m_mmlu,m_mmlu_id,0.2650942676131593,5,0.25,148.1592,17.9737,0.631679,0.162,0.4388,0.5187,0.612,0.6656,0.7129,0.7804,0.8378,0.9007,layer_29,last
447B,Indonesian,m_mmlu,m_mmlu_id,0.2574612624990459,5,0.25,149.7019,18.0106,0.630547,0.1627,0.4375,0.5168,0.6104,0.6638,0.7113,0.7789,0.8365,0.8998,layer_29,last
457B,Indonesian,m_mmlu,m_mmlu_id,0.25433173040225937,5,0.25,152.582,18.0658,0.624732,0.1619,0.4366,0.515,0.6077,0.6605,0.7076,0.7749,0.8329,0.8972,layer_29,last
468B,Indonesian,m_mmlu,m_mmlu_id,0.26318601633463096,5,0.25,155.0385,18.4738,0.628152,0.1564,0.4334,0.513,0.6049,0.6584,0.7062,0.7746,0.833,0.8975,layer_29,last
478B,Indonesian,m_mmlu,m_mmlu_id,0.251278528356614,5,0.25,157.0801,18.9144,0.62887,0.1539,0.429,0.5096,0.604,0.6581,0.7063,0.775,0.8334,0.8978,layer_29,last
489B,Indonesian,m_mmlu,m_mmlu_id,0.26272803602778416,5,0.25,158.2481,18.8035,0.626857,0.1553,0.4292,0.5087,0.6023,0.6563,0.7044,0.773,0.8317,0.8966,layer_29,last
499B,Indonesian,m_mmlu,m_mmlu_id,0.2641783069994657,5,0.25,158.8862,18.9054,0.628507,0.1562,0.4273,0.507,0.6018,0.6562,0.7044,0.7732,0.832,0.8969,layer_29,last
510B,Indonesian,m_mmlu,m_mmlu_id,0.2597511640332799,5,0.25,159.5278,18.8086,0.626463,0.1553,0.4282,0.5079,0.6008,0.6548,0.7027,0.7713,0.8303,0.8957,layer_29,last
520B,Indonesian,m_mmlu,m_mmlu_id,0.25242347912373103,5,0.25,161.4234,19.047,0.625436,0.1536,0.4255,0.5061,0.5993,0.6538,0.7019,0.7707,0.8298,0.8953,layer_29,last
531B,Indonesian,m_mmlu,m_mmlu_id,0.25799557285703384,5,0.25,160.6856,18.9761,0.62519,0.1549,0.4252,0.5064,0.6005,0.6549,0.7027,0.7712,0.8301,0.8955,layer_29,last
541B,Indonesian,m_mmlu,m_mmlu_id,0.26295702618120753,5,0.25,158.4948,18.9106,0.627478,0.1551,0.4293,0.5094,0.602,0.6564,0.7044,0.7729,0.8317,0.8966,layer_29,last
552B,Indonesian,m_mmlu,m_mmlu_id,0.2599801541867033,5,0.25,157.2223,19.0246,0.630285,0.1543,0.4272,0.5096,0.6039,0.6588,0.707,0.7755,0.8339,0.8982,layer_29,last
562B,Indonesian,m_mmlu,m_mmlu_id,0.24891229677123883,5,0.25,159.957,19.2803,0.629339,0.1499,0.4254,0.5068,0.601,0.6562,0.7047,0.7737,0.8325,0.8972,layer_29,last
573B,Indonesian,m_mmlu,m_mmlu_id,0.27051370124417984,5,0.25,161.3268,19.3932,0.630374,0.1499,0.4242,0.505,0.5993,0.6547,0.7035,0.7729,0.832,0.8971,layer_29,last
583B,Indonesian,m_mmlu,m_mmlu_id,0.2686817800167926,5,0.25,164.1565,19.6093,0.629573,0.1474,0.4194,0.5015,0.5969,0.6528,0.7019,0.7715,0.8308,0.8962,layer_29,last
593B,Indonesian,m_mmlu,m_mmlu_id,0.2647126173574536,5,0.25,164.184,19.5531,0.62765,0.1482,0.4214,0.5024,0.597,0.6523,0.701,0.7704,0.8299,0.8956,layer_29,last
10B,Italian,m_mmlu,m_mmlu_it,0.27113394273626956,5,0.25,364.4016,26.6133,0.638788,0.172,0.3032,0.3518,0.4284,0.4908,0.5583,0.6638,0.757,0.8565,layer_29,last
21B,Italian,m_mmlu,m_mmlu_it,0.2627483568784468,5,0.25,273.9323,18.3063,0.609706,0.2076,0.3641,0.4084,0.4762,0.5304,0.5892,0.681,0.764,0.8564,layer_29,last
31B,Italian,m_mmlu,m_mmlu_it,0.2652413688902319,5,0.25,208.6496,14.4984,0.606056,0.2321,0.4108,0.4542,0.5193,0.5697,0.6234,0.7066,0.7819,0.8664,layer_29,last
42B,Italian,m_mmlu,m_mmlu_it,0.263805998337992,5,0.25,161.7078,12.1086,0.601562,0.2539,0.4566,0.4977,0.5594,0.6059,0.6548,0.7303,0.7987,0.8759,layer_29,last
52B,Italian,m_mmlu,m_mmlu_it,0.2603308906852006,5,0.25,140.7908,10.9944,0.602482,0.2622,0.4764,0.5177,0.5785,0.6231,0.6701,0.7422,0.8075,0.8813,layer_29,last
63B,Italian,m_mmlu,m_mmlu_it,0.26584573543854345,5,0.25,126.876,10.1962,0.59952,0.2705,0.4941,0.5344,0.5924,0.635,0.6802,0.7497,0.8126,0.8841,layer_29,last
73B,Italian,m_mmlu,m_mmlu_it,0.2626728110599078,5,0.25,116.7031,9.7723,0.598435,0.2711,0.5082,0.5475,0.6041,0.6455,0.6892,0.7565,0.8175,0.8869,layer_29,last
84B,Italian,m_mmlu,m_mmlu_it,0.2546649542947798,5,0.25,102.6713,8.8934,0.598237,0.2865,0.5272,0.5658,0.6202,0.6601,0.7021,0.7665,0.8249,0.8915,layer_29,last
94B,Italian,m_mmlu,m_mmlu_it,0.2645614565233814,5,0.25,96.3436,8.6336,0.59586,0.2878,0.5394,0.5769,0.6297,0.6681,0.7087,0.7712,0.8282,0.8932,layer_29,last
105B,Italian,m_mmlu,m_mmlu_it,0.2625972652413689,5,0.25,93.7201,8.4773,0.595051,0.2875,0.5427,0.5805,0.6328,0.6707,0.7108,0.7726,0.829,0.8937,layer_29,last
115B,Italian,m_mmlu,m_mmlu_it,0.2701518470952633,5,0.25,91.466,8.2899,0.592424,0.2969,0.5476,0.5851,0.6366,0.6742,0.7138,0.7748,0.8303,0.8942,layer_29,last
126B,Italian,m_mmlu,m_mmlu_it,0.2687920223615623,5,0.25,92.7805,8.421,0.589084,0.2839,0.5456,0.583,0.6342,0.6716,0.7109,0.7717,0.8276,0.8922,layer_29,last
136B,Italian,m_mmlu,m_mmlu_it,0.26350381506383624,5,0.25,84.7376,8.5854,0.587301,0.2808,0.5693,0.6052,0.6539,0.6894,0.7267,0.784,0.8366,0.8975,layer_29,last
147B,Italian,m_mmlu,m_mmlu_it,0.26561909798292666,5,0.25,80.0153,8.1129,0.584365,0.29,0.5768,0.6117,0.6598,0.6942,0.7302,0.7862,0.8378,0.898,layer_29,last
157B,Italian,m_mmlu,m_mmlu_it,0.2633527234267583,5,0.25,77.3696,8.2153,0.583668,0.2917,0.5855,0.6198,0.6669,0.7007,0.7363,0.791,0.8415,0.9002,layer_29,last
168B,Italian,m_mmlu,m_mmlu_it,0.25859333685880487,5,0.25,87.0302,8.3057,0.586203,0.2898,0.5601,0.5965,0.647,0.6829,0.7205,0.7787,0.8323,0.8948,layer_29,last
178B,Italian,m_mmlu,m_mmlu_it,0.26803656417617283,5,0.25,81.6347,7.9341,0.588075,0.2971,0.5672,0.6039,0.6542,0.69,0.7272,0.7843,0.8367,0.8976,layer_29,last
189B,Italian,m_mmlu,m_mmlu_it,0.263805998337992,5,0.25,77.1365,7.8409,0.582392,0.3002,0.5807,0.6158,0.6642,0.6982,0.7335,0.7883,0.8391,0.8986,layer_29,last
199B,Italian,m_mmlu,m_mmlu_it,0.2715872176475032,5,0.25,77.7124,7.5347,0.585776,0.3118,0.5747,0.6097,0.6586,0.6934,0.7298,0.7861,0.8378,0.8981,layer_29,last
210B,Italian,m_mmlu,m_mmlu_it,0.26577018962000454,5,0.25,80.2135,7.6187,0.581929,0.3067,0.57,0.6045,0.6531,0.6878,0.7243,0.7812,0.8338,0.8953,layer_29,last
220B,Italian,m_mmlu,m_mmlu_it,0.26833874745032865,5,0.25,81.018,7.5625,0.585355,0.3001,0.5635,0.5985,0.6483,0.6835,0.7208,0.7789,0.8325,0.8949,layer_29,last
231B,Italian,m_mmlu,m_mmlu_it,0.2695474805469517,5,0.25,72.1699,6.9371,0.583622,0.3205,0.5813,0.614,0.6605,0.6942,0.73,0.7859,0.8376,0.898,layer_29,last
241B,Italian,m_mmlu,m_mmlu_it,0.2645614565233814,5,0.25,72.0087,7.0256,0.580956,0.316,0.5857,0.6175,0.6627,0.6959,0.7312,0.7864,0.8376,0.8977,layer_29,last
252B,Italian,m_mmlu,m_mmlu_it,0.2655435521643877,5,0.25,89.1203,8.6743,0.591091,0.2855,0.5537,0.5928,0.6476,0.6855,0.7242,0.7824,0.8353,0.8966,layer_29,last
262B,Italian,m_mmlu,m_mmlu_it,0.2604819823222785,5,0.25,93.632,9.1788,0.593918,0.2718,0.5452,0.5866,0.6435,0.6827,0.7219,0.7809,0.8344,0.8963,layer_29,last
273B,Italian,m_mmlu,m_mmlu_it,0.2659212812570824,5,0.25,95.6808,10.071,0.592416,0.2547,0.5462,0.5886,0.6477,0.6871,0.7265,0.7847,0.837,0.8975,layer_29,last
283B,Italian,m_mmlu,m_mmlu_it,0.2632771776082194,5,0.25,110.0307,11.052,0.593339,0.2453,0.522,0.5675,0.6306,0.6722,0.7138,0.7748,0.8296,0.8929,layer_29,last
294B,Italian,m_mmlu,m_mmlu_it,0.2675832892649392,5,0.25,124.3693,12.0308,0.594012,0.2377,0.5013,0.5492,0.6144,0.6583,0.7017,0.7656,0.8228,0.8888,layer_29,last
304B,Italian,m_mmlu,m_mmlu_it,0.27264485910704844,5,0.25,136.0652,12.9345,0.595112,0.2268,0.482,0.5337,0.6041,0.65,0.695,0.7606,0.8189,0.8863,layer_29,last
315B,Italian,m_mmlu,m_mmlu_it,0.2675077434464002,5,0.25,129.7978,12.6076,0.597565,0.2293,0.4891,0.5412,0.6107,0.6564,0.7011,0.7656,0.8229,0.889,layer_29,last
325B,Italian,m_mmlu,m_mmlu_it,0.26350381506383624,5,0.25,157.0094,13.8565,0.592943,0.2286,0.4561,0.5096,0.5829,0.6311,0.6784,0.7471,0.8085,0.8795,layer_29,last
334B,Italian,m_mmlu,m_mmlu_it,0.2708317594621138,5,0.25,148.9698,13.623,0.595973,0.2258,0.4633,0.518,0.5916,0.6393,0.6858,0.7532,0.8134,0.8829,layer_29,last
342B,Italian,m_mmlu,m_mmlu_it,0.2703029387323412,5,0.25,155.0095,14.0503,0.594701,0.2216,0.4577,0.5126,0.5861,0.6341,0.6809,0.7489,0.81,0.8806,layer_29,last
352B,Italian,m_mmlu,m_mmlu_it,0.2638815441565309,5,0.25,160.521,14.4788,0.598268,0.2208,0.4489,0.5053,0.5816,0.6309,0.6787,0.748,0.8097,0.8808,layer_29,last
363B,Italian,m_mmlu,m_mmlu_it,0.2666011936239329,5,0.25,166.38,14.4309,0.599164,0.2275,0.4383,0.4965,0.5747,0.6259,0.6749,0.7453,0.8078,0.8796,layer_29,last
373B,Italian,m_mmlu,m_mmlu_it,0.25602477902848075,5,0.25,177.8645,15.4856,0.598476,0.2143,0.4284,0.4871,0.5654,0.617,0.6669,0.7388,0.8028,0.8766,layer_29,last
384B,Italian,m_mmlu,m_mmlu_it,0.2675832892649392,5,0.25,166.4885,15.0101,0.601707,0.2152,0.4385,0.4976,0.5763,0.6271,0.6762,0.7468,0.8092,0.8808,layer_29,last
394B,Italian,m_mmlu,m_mmlu_it,0.261161894689129,5,0.25,175.5967,15.8068,0.5999,0.2075,0.4298,0.49,0.5695,0.6209,0.6706,0.7419,0.8052,0.8781,layer_29,last
405B,Italian,m_mmlu,m_mmlu_it,0.2588199743144217,5,0.25,179.6392,15.879,0.59701,0.2112,0.4255,0.4861,0.5665,0.6182,0.668,0.7393,0.8029,0.8763,layer_29,last
415B,Italian,m_mmlu,m_mmlu_it,0.2758177834856841,5,0.25,177.1739,15.9056,0.60178,0.2085,0.4248,0.4866,0.5683,0.6207,0.6709,0.7426,0.8059,0.8787,layer_29,last
426B,Italian,m_mmlu,m_mmlu_it,0.2617662612374405,5,0.25,178.7228,15.8647,0.600666,0.2118,0.4229,0.4849,0.5669,0.6196,0.6699,0.7417,0.8051,0.878,layer_29,last
436B,Italian,m_mmlu,m_mmlu_it,0.261161894689129,5,0.25,186.4624,16.6807,0.604554,0.2054,0.4133,0.4772,0.5611,0.6149,0.6664,0.7398,0.8041,0.8778,layer_29,last
447B,Italian,m_mmlu,m_mmlu_it,0.2496789302712095,5,0.25,188.5929,16.769,0.600476,0.2034,0.4132,0.4762,0.5596,0.6131,0.6643,0.7373,0.8017,0.8759,layer_29,last
