checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
step650000-tokens2730B,Arabic,m_mmlu,m_mmlu_ar,0.38907797029702973,5,0.25,7.388,1.7807,0.838365,0.7479,0.8222,0.8406,0.8626,0.8792,0.8978,0.9262,0.9502,0.9747,layer_31,last
step700000-tokens2940B,Arabic,m_mmlu,m_mmlu_ar,0.3941831683168317,5,0.25,5.3711,1.5762,0.835467,0.7956,0.8531,0.8684,0.8868,0.9005,0.9158,0.9392,0.9589,0.979,layer_31,last
step750000-tokens3150B,Arabic,m_mmlu,m_mmlu_ar,0.4134436881188119,5,0.25,9.9256,2.001,0.834703,0.7048,0.791,0.8125,0.8376,0.8566,0.8784,0.9121,0.9407,0.9697,layer_31,last
step800000-tokens3360B,Arabic,m_mmlu,m_mmlu_ar,0.41375309405940597,5,0.25,6.5316,1.6999,0.838052,0.7657,0.8347,0.8525,0.8727,0.8878,0.905,0.9313,0.9537,0.9765,layer_31,last
step850000-tokens3570B,Arabic,m_mmlu,m_mmlu_ar,0.41367574257425743,5,0.25,7.6535,1.7994,0.843374,0.7439,0.817,0.836,0.8586,0.8753,0.8945,0.9239,0.9489,0.9741,layer_31,last
step900000-tokens3780B,Arabic,m_mmlu,m_mmlu_ar,0.4103496287128713,5,0.25,8.0979,1.8377,0.845189,0.7361,0.8114,0.8311,0.854,0.8712,0.891,0.9215,0.9472,0.9733,layer_31,last
step950000-tokens3990B,Arabic,m_mmlu,m_mmlu_ar,0.39603960396039606,5,0.25,8.7337,1.9056,0.836472,0.7225,0.8047,0.8256,0.8495,0.867,0.8873,0.9186,0.9452,0.9721,layer_31,last
step1000000-tokens4200B,Arabic,m_mmlu,m_mmlu_ar,0.4109684405940594,5,0.25,8.8901,1.921,0.848006,0.7195,0.8031,0.8242,0.8475,0.8653,0.886,0.9179,0.9448,0.9722,layer_31,last
step1194000-tokens5014B,Arabic,m_mmlu,m_mmlu_ar,0.4181621287128713,5,0.25,9.1766,1.923,0.843411,0.7194,0.7973,0.8188,0.8424,0.8607,0.8818,0.9146,0.9426,0.9711,layer_31,last
step1432000-tokens6014B,Arabic,m_mmlu,m_mmlu_ar,0.4224938118811881,5,0.25,8.6172,1.8807,0.845144,0.7275,0.8041,0.8251,0.8484,0.866,0.8866,0.9181,0.945,0.9723,layer_31,last
step1670000-tokens7014B,Arabic,m_mmlu,m_mmlu_ar,0.4234993811881188,5,0.25,8.7406,1.8867,0.854294,0.7265,0.8019,0.8232,0.8466,0.8644,0.8853,0.9175,0.9448,0.9724,layer_31,last
step1678000-tokens7047B,Arabic,m_mmlu,m_mmlu_ar,0.43889232673267325,5,0.25,9.9371,1.9866,0.851094,0.7076,0.7878,0.8102,0.8352,0.8546,0.8772,0.9118,0.941,0.9704,layer_31,last
step1700000-tokens7232B,Arabic,m_mmlu,m_mmlu_ar,0.4479424504950495,5,0.25,11.1409,2.1038,0.851968,0.687,0.7764,0.8005,0.8274,0.8477,0.8715,0.9079,0.9386,0.9693,layer_31,last
step1750000-tokens7652B,Arabic,m_mmlu,m_mmlu_ar,0.4488706683168317,5,0.25,9.8879,1.9906,0.862978,0.7068,0.7884,0.8106,0.836,0.8554,0.8782,0.9132,0.9424,0.9714,layer_31,last
step1800000-tokens8072B,Arabic,m_mmlu,m_mmlu_ar,0.4525061881188119,5,0.25,9.6272,1.9715,0.86324,0.7102,0.7922,0.8137,0.8384,0.8575,0.8799,0.9143,0.9431,0.9718,layer_31,last
step1850000-tokens8492B,Arabic,m_mmlu,m_mmlu_ar,0.44299195544554454,5,0.25,11.6226,2.1382,0.863179,0.6815,0.7717,0.7954,0.8225,0.8437,0.8686,0.9064,0.938,0.9693,layer_31,last
step1900000-tokens8912B,Arabic,m_mmlu,m_mmlu_ar,0.43842821782178215,5,0.25,7.5699,1.7855,0.857963,0.747,0.8168,0.8362,0.8579,0.8747,0.8946,0.9247,0.9499,0.9751,layer_31,last
step1950000-tokens9332B,Arabic,m_mmlu,m_mmlu_ar,0.4458539603960396,5,0.25,12.336,2.1986,0.855117,0.6719,0.7658,0.7904,0.8185,0.8402,0.8654,0.9038,0.936,0.9681,layer_31,last
step2000000-tokens9752B,Arabic,m_mmlu,m_mmlu_ar,0.45583230198019803,5,0.25,10.5245,2.0413,0.857881,0.6978,0.783,0.805,0.8303,0.8502,0.8737,0.9098,0.9401,0.9702,layer_31,last
step2050000-tokens10172B,Arabic,m_mmlu,m_mmlu_ar,0.45583230198019803,5,0.25,10.8978,2.0549,0.862171,0.6957,0.7778,0.7995,0.8251,0.8456,0.8698,0.9069,0.9382,0.9695,layer_31,last
step2100000-tokens10592B,Arabic,m_mmlu,m_mmlu_ar,0.4586943069306931,5,0.25,10.7244,2.0434,0.854234,0.6976,0.7791,0.8014,0.8276,0.848,0.8718,0.9082,0.9388,0.9695,layer_31,last
step2150000-tokens11012B,Arabic,m_mmlu,m_mmlu_ar,0.46178836633663367,5,0.25,8.7311,1.8934,0.870974,0.7251,0.8025,0.8231,0.8464,0.8646,0.8861,0.9189,0.9464,0.9736,layer_31,last
step2200000-tokens11432B,Arabic,m_mmlu,m_mmlu_ar,0.4622524752475248,5,0.25,9.1347,1.919,0.859706,0.7202,0.7974,0.8179,0.8416,0.8602,0.8823,0.9159,0.9442,0.9723,layer_31,last
