src_lang,tgt_lang,accuracy_majority,overall_score,transfer_score,accuracy_gpt-5-mini,accuracy_meta-llama/Llama-3.3-70B-Instruct,accuracy_zai-org/GLM-4.7-Flash,transfer_score_str,overall_score_str,transfer_margin_str,overall_margin_str,alpha_src,alpha_tgt,alpha_abs_diff,alpha_signed_diff,alpha_min,alpha_max,alpha_norm_asym,alpha_abs_ratio,alpha_signed_ratio,alpha_log_ratio,A_src,A_tgt,A_abs_diff,A_signed_diff,A_min,A_max,A_norm_asym,A_abs_ratio,A_signed_ratio,A_log_ratio,drop_to_min_src,drop_to_min_tgt,drop_to_min_abs_diff,drop_to_min_signed_diff,drop_to_min_min,drop_to_min_max,drop_to_min_norm_asym,drop_to_min_abs_ratio,drop_to_min_signed_ratio,drop_to_min_log_ratio,recovery_src,recovery_tgt,recovery_abs_diff,recovery_signed_diff,recovery_min,recovery_max,recovery_norm_asym,recovery_abs_ratio,recovery_signed_ratio,recovery_log_ratio,drop_minus_recovery_src,drop_minus_recovery_tgt,drop_minus_recovery_abs_diff,drop_minus_recovery_signed_diff,drop_minus_recovery_min,drop_minus_recovery_max,drop_minus_recovery_norm_asym,drop_minus_recovery_abs_ratio,drop_minus_recovery_signed_ratio,drop_minus_recovery_log_ratio,drop_over_recovery_src,drop_over_recovery_tgt,drop_over_recovery_abs_diff,drop_over_recovery_signed_diff,drop_over_recovery_min,drop_over_recovery_max,drop_over_recovery_norm_asym,drop_over_recovery_abs_ratio,drop_over_recovery_signed_ratio,drop_over_recovery_log_ratio,k,checkpoint,layer
de,en,0.125,0.0625,0.25,0.125,0.125,0.125,0.7091397849462368,0.1831944444444444,0.3883038109281255,0.1895411846748778,20.846915721402173,24.34916779848912,3.502252077086947,-3.502252077086947,20.846915721402173,24.34916779848912,-0.07749016738464717,1.1679985722535562,0.8561654301259068,-0.15529166201967515,104530925104.34392,138906740570.99582,34375815466.6519,-34375815466.6519,104530925104.34392,138906740570.99582,-0.14120992892076592,1.3288578517059673,0.752525937003883,-0.28431981517385907,119.05170000000001,161.8995,42.84779999999998,-42.84779999999998,119.05170000000001,161.8995,-0.15250975970204017,1.3599091823132188,0.7353432221841284,-0.3074179198073681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.05170000000001,161.8995,42.84779999999998,-42.84779999999998,119.05170000000001,161.8995,-0.15250975970204017,1.3599091823132188,0.7353432221841284,-0.3074179198073681,119051700000000.02,161899500000000.0,42847799999999.984,-42847799999999.984,119051700000000.02,161899500000000.0,-0.15250975970204073,1.35990918231323,0.7353432221841328,-0.30741791980737077,0,all,layer_31
de,es,0.125,0.125,0.5,0.125,0.125,0.1875,0.6169354838709679,0.159375,0.4156419790135255,0.179349161019198,20.846915721402173,19.60780426587021,1.2391114555319618,1.2391114555319618,19.60780426587021,20.846915721402173,0.03062958922770378,1.0631948095120332,1.0631948095120332,0.06127834645622743,104530925104.34392,83549120619.91629,20981804484.427628,20981804484.427628,83549120619.91629,104530925104.34392,0.11155784444665952,1.2511313623500429,1.2511313623500429,0.22404823184737666,119.05170000000001,96.976,22.075700000000012,22.075700000000012,96.976,119.05170000000001,0.10218920999482894,1.227640859594114,1.227640859594114,0.20509432733639255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.05170000000001,96.976,22.075700000000012,22.075700000000012,96.976,119.05170000000001,0.10218920999482894,1.227640859594114,1.227640859594114,0.20509432733639255,119051700000000.02,96976000000000.0,22075700000000.016,22075700000000.016,96976000000000.0,119051700000000.02,0.10218920999482944,1.2276408595941266,1.2276408595941266,0.205094327336397,0,all,layer_31
de,fr,0.25,0.125,0.5,0.25,0.25,0.1875,0.5461693548387097,0.14109375,0.4256710750716693,0.1705747994535128,20.846915721402173,13.79612805636904,7.050787665033132,7.050787665033132,13.79612805636904,20.846915721402173,0.20352679488160572,1.5110700361886389,1.5110700361886389,0.4128180331024107,104530925104.34392,82240782657.62071,22290142446.723206,22290142446.723206,82240782657.62071,104530925104.34392,0.11934431993913862,1.2710351449294934,1.2710351449294934,0.23983164322509865,119.05170000000001,89.1373,29.914400000000015,29.914400000000015,89.1373,119.05170000000001,0.1436886675088495,1.3355991262916724,1.3355991262916724,0.28937997491799816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.05170000000001,89.1373,29.914400000000015,29.914400000000015,89.1373,119.05170000000001,0.1436886675088495,1.3355991262916724,1.3355991262916724,0.28937997491799816,119051700000000.02,89137300000000.0,29914400000000.016,29914400000000.016,89137300000000.0,119051700000000.02,0.1436886675088502,1.3355991262916873,1.3355991262916873,0.28937997491799905,0,all,layer_31
de,hi,0.0625,0.0625,0.25,0.0625,0.125,0.0625,0.3444220430107527,0.0889756944444444,0.4062760367902683,0.1395046792019126,20.846915721402173,1.043044286569145,19.803871434833027,19.803871434833027,1.043044286569145,20.846915721402173,0.9047011245164661,19.986606503500763,19.986606503500763,2.9950623743967326,104530925104.34392,12253110291.064102,92277814813.27982,92277814813.27982,12253110291.064102,104530925104.34392,0.7901577857011456,8.530970718559173,8.530970718559173,2.1437031555632835,119.05170000000001,10.872599999999998,108.1791,108.1791,10.872599999999998,119.05170000000001,0.8326317709620076,10.949699243970079,10.949699243970079,2.39331198958121,0.0,19.372600000000002,19.372600000000002,-19.372600000000002,0.0,19.372600000000002,-0.9999999999999485,19372600000000.004,0.0,-30.594880812527627,119.05170000000001,-8.500000000000004,127.55170000000001,127.55170000000001,-8.500000000000004,119.05170000000001,1.1537742069999724,-14.00608235294282,-14.00608235294282,2.639491689048943,119051700000000.02,0.5612359724559138,119051699999999.45,119051699999999.45,0.5612359724559138,119051700000000.02,0.9999999999999906,212124143573387.28,212124143573387.28,32.988192802107136,0,all,layer_31
de,id,0.25,0.125,0.5,0.1875,0.25,0.25,0.61889400921659,0.1598809523809524,0.4152356129793482,0.1795795498903238,20.846915721402173,12.136506133080816,8.710409588321356,8.710409588321356,12.136506133080816,20.846915721402173,0.26408447330752627,1.7177032247013355,1.7177032247013355,0.5409880639958784,104530925104.34392,45138974607.44886,59391950496.89506,59391950496.89506,45138974607.44886,104530925104.34392,0.39681960508600145,2.315757635466849,2.315757635466849,0.8397369063361779,119.05170000000001,48.092200000000005,70.9595,70.9595,48.092200000000005,119.05170000000001,0.42454136824616134,2.475488748695163,2.475488748695163,0.9064378507454625,0.0,33.5115,33.5115,-33.5115,0.0,33.5115,-0.9999999999999701,33511500000000.0,0.0,-31.14290977943336,119.05170000000001,14.580700000000007,104.471,104.471,14.580700000000007,119.05170000000001,0.7817789697707982,8.165019512094192,8.165019512094192,2.0998591161433033,119051700000000.02,1.435095415006746,119051699999998.58,119051699999998.58,1.435095415006746,119051700000000.02,0.9999999999999758,82957341201844.34,82957341201844.34,32.04934763017814,0,all,layer_31
de,it,0.0625,0.0625,0.25,0.0625,0.0625,0.0625,0.5964381720430109,0.1540798611111111,0.4194704020221682,0.1768991397747433,20.846915721402173,12.801567600792684,8.04534812060949,8.04534812060949,12.801567600792684,20.846915721402173,0.23909987394000795,1.6284658544559563,1.6284658544559563,0.4876383780326199,104530925104.34392,59899025310.65982,44631899793.6841,44631899793.6841,59899025310.65982,104530925104.34392,0.27143412548041235,1.7451189658296704,1.7451189658296704,0.5568227285911185,119.05170000000001,65.9176,53.13410000000002,53.13410000000002,65.9176,119.05170000000001,0.28725902082129157,1.8060684855030862,1.8060684855030862,0.5911523753738699,0.0,22.688199999999995,22.688199999999995,-22.688199999999995,0.0,22.688199999999995,-0.999999999999956,22688199999999.996,0.0,-30.752866081472177,119.05170000000001,43.2294,75.82230000000001,75.82230000000001,43.2294,119.05170000000001,0.4672281615049414,2.753952171438818,2.753952171438818,1.0130370332126062,119051700000000.02,2.905369310919205,119051699999997.11,119051699999997.11,2.905369310919205,119051700000000.02,0.9999999999999512,40976443012779.43,40976443012779.43,31.34401845684571,0,all,layer_31
de,ja,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.2671370967741936,0.0690104166666666,0.3783049613772936,0.1241989245788633,20.846915721402173,12.015818660907048,8.831097060495125,8.831097060495125,12.015818660907048,20.846915721402173,0.26872678815335715,1.7349559201675526,1.7349559201675526,0.550982006832641,104530925104.34392,89582414661.17795,14948510443.16597,14948510443.16597,89582414661.17795,104530925104.34392,0.07700918680407509,1.1668688045494733,1.1668688045494733,0.15432392586170351,119.05170000000001,96.2655,22.786200000000008,22.786200000000008,96.2655,119.05170000000001,0.10582619502761462,1.2367016220764322,1.2367016220764322,0.21244785338177063,0.0,32.744099999999996,32.744099999999996,-32.744099999999996,0.0,32.744099999999996,-0.9999999999999694,32744099999999.996,0.0,-31.119743909108642,119.05170000000001,63.52140000000001,55.530300000000004,55.530300000000004,63.52140000000001,119.05170000000001,0.30415378826343914,1.8741983016746817,1.8741983016746817,0.6281809955470523,119051700000000.02,2.939934217156589,119051699999997.08,119051699999997.08,2.939934217156589,119051700000000.02,0.9999999999999507,40494681583420.78,40494681583420.78,31.332191762490073,0,all,layer_31
de,zh,0.125,0.125,0.5,0.125,0.125,0.125,0.3723433376659183,0.0961886955636955,0.4133295278844172,0.1444737686909036,20.846915721402173,11.952367019512431,8.894548701889741,8.894548701889741,11.952367019512431,20.846915721402173,0.2711811953983432,1.7441662967149103,1.7441662967149103,0.5562766745619032,104530925104.34392,69646902536.23488,34884022568.10904,34884022568.10904,69646902536.23488,104530925104.34392,0.20027820441125993,1.5008696912251063,1.5008696912251063,0.4060447342425455,119.05170000000001,75.9768,43.074900000000014,43.074900000000014,75.9768,119.05170000000001,0.22086464285988863,1.5669480683576889,1.5669480683576889,0.44912982201916396,0.0,22.9257,22.9257,-22.9257,0.0,22.9257,-0.9999999999999565,22925700000000.0,0.0,-30.763279667956102,119.05170000000001,53.0511,66.00060000000002,66.00060000000002,53.0511,119.05170000000001,0.3834952133259868,2.2440948444046924,2.2440948444046924,0.8083022525447774,119051700000000.02,3.314044936468535,119051699999996.7,119051699999996.7,3.314044936468535,119051700000000.02,0.9999999999999444,35923381330739.06,35923381330739.06,31.212409489974966,0,all,layer_31
en,de,0.1282051282051282,0.1025641025641025,0.25,0.1282051282051282,0.1025641025641025,0.1794871794871795,0.5822651663405088,0.1907291666666667,0.2327705157082881,0.1233023311247445,24.34916779848912,20.846915721402173,3.502252077086947,3.502252077086947,20.846915721402173,24.34916779848912,0.07749016738464717,1.1679985722535562,1.1679985722535562,0.15529166201967515,138906740570.99582,104530925104.34392,34375815466.6519,34375815466.6519,104530925104.34392,138906740570.99582,0.14120992892076592,1.3288578517059673,1.3288578517059673,0.28431981517385907,161.8995,119.05170000000001,42.84779999999998,42.84779999999998,119.05170000000001,161.8995,0.15250975970204017,1.3599091823132188,1.3599091823132188,0.3074179198073681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.8995,119.05170000000001,42.84779999999998,42.84779999999998,119.05170000000001,161.8995,0.15250975970204017,1.3599091823132188,1.3599091823132188,0.3074179198073681,161899500000000.0,119051700000000.02,42847799999999.984,42847799999999.984,119051700000000.02,161899500000000.0,0.15250975970204073,1.35990918231323,1.35990918231323,0.30741791980737077,0,all,layer_31
en,es,0.1538461538461538,0.1282051282051282,0.3125,0.1538461538461538,0.1282051282051282,0.1794871794871795,0.5950886062187433,0.1949296652421652,0.2316797280573231,0.1243287788382034,24.34916779848912,19.60780426587021,4.741363532618909,4.741363532618909,19.60780426587021,24.34916779848912,0.10786374288194286,1.241810019537506,1.241810019537506,0.21657000847590258,138906740570.99582,83549120619.91629,55357619951.07953,55357619951.07953,83549120619.91629,138906740570.99582,0.2488476574846077,1.6625757343744378,1.6625757343744378,0.5083680470212357,161.8995,96.976,64.92349999999999,64.92349999999999,96.976,161.8995,0.2507904378745758,1.6694800775449423,1.6694800775449423,0.5125122471437606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.8995,96.976,64.92349999999999,64.92349999999999,96.976,161.8995,0.2507904378745758,1.6694800775449423,1.6694800775449423,0.5125122471437606,161899500000000.0,96976000000000.0,64923500000000.0,64923500000000.0,96976000000000.0,161899500000000.0,0.2507904378745768,1.6694800775449596,1.6694800775449596,0.5125122471437678,0,all,layer_31
