src_lang,tgt_lang,accuracy_majority,overall_score,transfer_score,accuracy_gpt-5-mini,accuracy_meta-llama/Llama-3.3-70B-Instruct,accuracy_zai-org/GLM-4.7-Flash,transfer_score_str,overall_score_str,transfer_margin_str,overall_margin_str,alpha_src,alpha_tgt,alpha_abs_diff,alpha_signed_diff,alpha_min,alpha_max,alpha_norm_asym,alpha_abs_ratio,alpha_signed_ratio,alpha_log_ratio,A_src,A_tgt,A_abs_diff,A_signed_diff,A_min,A_max,A_norm_asym,A_abs_ratio,A_signed_ratio,A_log_ratio,drop_to_min_src,drop_to_min_tgt,drop_to_min_abs_diff,drop_to_min_signed_diff,drop_to_min_min,drop_to_min_max,drop_to_min_norm_asym,drop_to_min_abs_ratio,drop_to_min_signed_ratio,drop_to_min_log_ratio,recovery_src,recovery_tgt,recovery_abs_diff,recovery_signed_diff,recovery_min,recovery_max,recovery_norm_asym,recovery_abs_ratio,recovery_signed_ratio,recovery_log_ratio,drop_minus_recovery_src,drop_minus_recovery_tgt,drop_minus_recovery_abs_diff,drop_minus_recovery_signed_diff,drop_minus_recovery_min,drop_minus_recovery_max,drop_minus_recovery_norm_asym,drop_minus_recovery_abs_ratio,drop_minus_recovery_signed_ratio,drop_minus_recovery_log_ratio,drop_over_recovery_src,drop_over_recovery_tgt,drop_over_recovery_abs_diff,drop_over_recovery_signed_diff,drop_over_recovery_min,drop_over_recovery_max,drop_over_recovery_norm_asym,drop_over_recovery_abs_ratio,drop_over_recovery_signed_ratio,drop_over_recovery_log_ratio,k,checkpoint,layer
en,fr,0.0512820512820512,0.0256410256410256,0.1666666666666666,0.0512820512820512,0.0256410256410256,0.0769230769230769,0.4311760588819652,0.1700289351851852,0.2271137485154536,0.1178986089364072,41.43748475512008,33.1562661065526,8.281218648567481,8.281218648567481,33.1562661065526,41.43748475512008,0.11101759266569311,1.2497633063371278,1.2497633063371278,0.2229541784540281,1216.3906104199775,1024.7063792763029,191.68423114367465,191.68423114367465,1024.7063792763029,1216.3906104199775,0.08553143037760812,1.1870625918022002,1.1870625918022002,0.17148184532592392,208.8505,167.8364,41.01410000000001,41.01410000000001,167.8364,208.8505,0.10888114240235033,1.2443695169820062,1.2443695169820062,0.21862898958413446,76.4522,77.91829999999999,1.466099999999983,-1.466099999999983,76.4522,77.91829999999999,-0.009497280892398312,1.0191766881790056,0.9811841377442659,-0.01899513290838062,132.3983,89.91810000000001,42.480199999999996,42.480199999999996,89.91810000000001,132.3983,0.19107992032976337,1.4724321354654795,1.4724321354654795,0.3869155475124151,2.731778810812472,2.154004900004208,0.577773910808264,0.577773910808264,2.154004900004208,2.731778810812472,0.11825613760367798,1.2682324031880647,1.2682324031880647,0.23762412249241793,0,all,layer_29
en,hi,0.0256410256410256,0.0,0.0,0.0256410256410256,0.0,0.0256410256410256,0.2545784673007362,0.1003898635477582,0.1997740036076162,0.0943165463631331,41.43748475512008,4.710615348837735,36.72686940628235,36.72686940628235,4.710615348837735,41.43748475512008,0.795847918409359,8.796618209409793,8.796618209409793,2.1743673532389236,1216.3906104199775,569.7133468680054,646.6772635519721,646.6772635519721,569.7133468680054,1216.3906104199775,0.3620602602179357,2.1350923532107386,2.1350923532107386,0.7585099025182211,208.8505,96.76140000000001,112.0891,112.0891,96.76140000000001,208.8505,0.36676942226398784,2.1584071747618148,2.1584071747618148,0.7693705305771266,76.4522,55.472,20.980200000000004,20.980200000000004,55.472,76.4522,0.15903223214542778,1.3782124314969466,1.3782124314969466,0.32078731999676613,132.3983,41.28940000000001,91.1089,91.1089,41.28940000000001,132.3983,0.5245558551353923,3.206592975436717,3.206592975436717,1.1652089951124136,2.731778810812472,1.7443286703201302,0.9874501404923419,0.9874501404923419,1.7443286703201302,2.731778810812472,0.2206046536313878,1.5660917906655474,1.5660917906655474,0.4485832105801588,0,all,layer_29
en,id,0.0512820512820512,0.0256410256410256,0.1666666666666666,0.0769230769230769,0.0512820512820512,0.0512820512820512,0.4088153616905987,0.1612112713675214,0.2254510935151108,0.1154090276398113,41.43748475512008,11.16097904154046,30.276505713579624,30.276505713579624,11.16097904154046,41.43748475512008,0.5756157790201716,3.712710560685462,3.712710560685462,1.3117622192034646,1216.3906104199775,420.2703230728771,796.1202873471004,796.1202873471004,420.2703230728771,1216.3906104199775,0.4864295780849807,2.894305268871069,2.894305268871069,1.062745106015722,208.8505,68.38289999999999,140.4676,140.4676,68.38289999999999,208.8505,0.506676323992706,3.0541334163949907,3.0541334163949907,1.1164958916297376,76.4522,48.4982,27.954000000000008,27.954000000000008,48.4982,76.4522,0.22372077240248758,1.5763925259081457,1.5763925259081457,0.4551390250867753,132.3983,19.884699999999995,112.51360000000001,112.51360000000001,19.884699999999995,132.3983,0.7388454390838063,6.6583001000766115,6.6583001000766115,1.8958642117442372,2.731778810812472,1.4100090312629867,1.3217697795494854,1.3217697795494854,1.4100090312629867,2.731778810812472,0.3191302476002306,1.9374193712529626,1.9374193712529626,0.6613568665426292,0,all,layer_29
en,it,0.1025641025641025,0.0512820512820512,0.3333333333333333,0.1025641025641025,0.0769230769230769,0.1025641025641025,0.5110356917082736,0.2015205916768417,0.2292405114550607,0.1258946754825534,41.43748475512008,27.34306190653131,14.09442284858877,14.09442284858877,27.34306190653131,41.43748475512008,0.2049187384032078,1.5154661499420659,1.5154661499420659,0.41572308136531566,1216.3906104199775,1085.31105668917,131.07955373080745,131.07955373080745,1085.31105668917,1216.3906104199775,0.05694897631778599,1.1207760235399014,1.1207760235399014,0.11402132353837846,208.8505,176.39159999999998,32.45890000000003,32.45890000000003,176.39159999999998,208.8505,0.08425584846515981,1.184016132287472,1.184016132287472,0.168912161611793,76.4522,94.074,17.621799999999993,-17.621799999999993,76.4522,94.074,-0.10333778621701468,1.2304943481024584,0.8126815060484215,-0.20741599766692698,132.3983,82.31759999999998,50.08070000000002,50.08070000000002,82.31759999999998,132.3983,0.23324169286019245,1.6083838693061803,1.6083838693061803,0.47522986695947456,2.731778810812472,1.875030295299425,0.856748515513047,0.856748515513047,1.875030295299425,2.731778810812472,0.18597439046827546,1.4569251588411136,1.4569251588411136,0.37632815927855345,0,all,layer_29
en,ja,0.0512820512820512,0.0256410256410256,0.1666666666666666,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.4707073834681528,0.1856176231176231,0.2289025315495576,0.1220224033455534,41.43748475512008,85.29625118472661,43.85876642960653,-43.85876642960653,41.43748475512008,85.29625118472661,-0.34607017700814446,2.0584321584380243,0.4858066348704843,-0.7219446048900049,1216.3906104199775,1582.7700649985616,366.37945457858405,-366.37945457858405,1216.3906104199775,1582.7700649985616,-0.13088904034556778,1.3012021397074782,0.7685201011311029,-0.26328856002661993,208.8505,265.3564,56.5059,-56.5059,208.8505,265.3564,-0.11915874695201582,1.2705566900725578,0.7870565774935113,-0.23945514306799698,76.4522,77.98259999999999,1.530399999999986,-1.530399999999986,76.4522,77.98259999999999,-0.009909683568729174,1.0200177365726424,0.9803751093192461,-0.01982001594171745,132.3983,187.37380000000002,54.97550000000001,-54.97550000000001,132.3983,187.37380000000002,-0.1719208773998727,1.4152281411468168,0.7065998554760553,-0.3472907485914174,2.731778810812472,3.4027642063741994,0.6709853955617273,-0.6709853955617273,2.731778810812472,3.4027642063741994,-0.10937821997201265,1.2456221539257493,0.8028116687293194,-0.2196351271262078,0,all,layer_29
en,zh,0.1025641025641025,0.0512820512820512,0.3333333333333333,0.1282051282051282,0.0769230769230769,0.1025641025641025,0.6424937535747614,0.2533594491927826,0.2197877305105502,0.1365023496962687,41.43748475512008,100.15794847976602,58.72046372464594,-58.72046372464594,41.43748475512008,100.15794847976602,-0.41470591517762345,2.417085618773903,0.4137213809195673,-0.8825625246661128,1216.3906104199775,1177.613024380246,38.77758603973143,38.77758603973143,1177.613024380246,1216.3906104199775,0.01619779747868568,1.0329289717733365,1.0329289717733365,0.032398428599558216,208.8505,190.7283,18.12220000000002,18.12220000000002,190.7283,208.8505,0.04535325697959945,1.095015789476438,1.095015789476438,0.09076878277769218,76.4522,52.88629999999999,23.565900000000013,23.565900000000013,52.88629999999999,76.4522,0.1822032882706992,1.445595551210778,1.445595551210778,0.3685213828221343,132.3983,137.84199999999998,5.4436999999999784,-5.4436999999999784,132.3983,137.84199999999998,-0.02014392375970556,1.041116086837965,0.960507682709182,-0.040293298149409296,2.731778810812472,3.606383883916939,0.8746050731044668,-0.8746050731044668,2.731778810812472,3.606383883916939,-0.1379903159998747,1.3201595493901008,0.7574841998918582,-0.27775260004435265,0,all,layer_29
es,de,0.0625,0.03125,0.5,0.09375,0.0625,0.0625,0.5496787075694318,0.1609364370748299,0.2789039967564244,0.1273203207347909,27.79617793543325,46.66157491856247,18.865396983129223,-18.865396983129223,27.79617793543325,46.66157491856247,-0.25337048540965434,1.6787047135382895,0.5956973802094073,-0.5180224921926051,918.9209597391788,1388.7379995252757,469.81703978609687,-469.81703978609687,918.9209597391788,1388.7379995252757,-0.20359032598813762,1.5112703489965509,0.6616949777807627,-0.4129505878663382,155.70940000000002,221.1168,65.4074,-65.4074,155.70940000000002,221.1168,-0.17357444891039905,1.4200607028220427,0.7041952488458557,-0.35069961916571124,90.4056,103.82460000000002,13.419000000000011,-13.419000000000011,90.4056,103.82460000000002,-0.06908812326816294,1.1484310706416292,0.8707531741032388,-0.13839672449059037,65.30380000000001,117.2922,51.988399999999984,-51.988399999999984,65.30380000000001,117.2922,-0.2847181756445908,1.79610068633063,0.5567616601956435,-0.5856180297399414,1.7223424212659204,2.1297149230528976,0.40737250178697715,-0.40737250178697715,1.7223424212659204,2.1297149230528976,-0.10575452683425964,1.2365223644008734,0.8087197035724262,-0.2123028946750115,0,all,layer_29
es,en,0.03125,0.0,0.0,0.0625,0.03125,0.0625,0.6880795062624796,0.2014578018707483,0.2597049969590444,0.1389677681839108,27.79617793543325,41.43748475512008,13.641306819686832,-13.641306819686832,27.79617793543325,41.43748475512008,-0.19703286363250488,1.4907619619996766,0.6707979043539325,-0.3992873731376103,918.9209597391788,1216.3906104199775,297.46965068079874,-297.46965068079874,918.9209597391788,1216.3906104199775,-0.13930971706326986,1.323716253860647,0.7554489091476188,-0.2804431247742709,155.70940000000002,208.8505,53.141099999999994,-53.141099999999994,155.70940000000002,208.8505,-0.14576781483646403,1.3412838274375127,0.7455543558669923,-0.29362723547419556,90.4056,76.4522,13.953400000000002,13.953400000000002,76.4522,90.4056,0.08362449942406,1.1825114254396711,1.1825114254396711,0.16764050344271464,65.30380000000001,132.3983,67.0945,-67.0945,65.30380000000001,132.3983,-0.339371711276712,2.0274210689117322,0.49323745093403404,-0.7067645759964831,1.7223424212659204,2.731778810812472,1.0094363895465517,-1.0094363895465517,1.7223424212659204,2.731778810812472,-0.2266297518523759,1.5860834507014177,0.6304838497349057,-0.46126773891669715,0,all,layer_29
es,fr,0.0,0.0,0.0,0.09375,0.0,0.0,0.5996956495431717,0.1755805342970521,0.2746626739306742,0.1318212433890678,27.79617793543325,33.1562661065526,5.360088171119351,-5.360088171119351,27.79617793543325,33.1562661065526,-0.08793885553509675,1.1928354388710893,0.8383386068294075,-0.17633319468358222,918.9209597391788,1024.7063792763029,105.78541953712408,-105.78541953712408,918.9209597391788,1024.7063792763029,-0.05442680158569298,1.1151191714760196,0.8967651400669179,-0.10896127944834699,155.70940000000002,167.8364,12.126999999999981,-12.126999999999981,155.70940000000002,167.8364,-0.03748155593427559,1.0778822601589815,0.9277451136940443,-0.0749982458900611,90.4056,77.91829999999999,12.487300000000019,12.487300000000019,77.91829999999999,90.4056,0.07418613755978769,1.1602614533427817,1.1602614533427817,0.14864537053433402,65.30380000000001,89.91810000000001,24.6143,-24.6143,65.30380000000001,89.91810000000001,-0.15857491758572625,1.3769198729629613,0.7262586731703548,-0.31984902848406804,1.7223424212659204,2.154004900004208,0.43166247873828767,-0.43166247873828767,1.7223424212659204,2.154004900004208,-0.11135804997905535,1.2506252377037577,0.7996000479208547,-0.2236436164242792,0,all,layer_29
es,hi,0.0,0.0,0.0,0.0,0.0,0.03125,0.4280329158346947,0.1253206490929705,0.2773723344521491,0.1147120013018343,27.79617793543325,4.710615348837735,23.085562586595515,23.085562586595515,4.710615348837735,27.79617793543325,0.7101765586261375,5.900753060273874,5.900753060273874,1.775079980101313,918.9209597391788,569.7133468680054,349.2076128711734,349.2076128711734,569.7133468680054,918.9209597391788,0.23458253737754342,1.612953189162476,1.612953189162476,0.47806677774395023,155.70940000000002,96.76140000000001,58.94800000000001,58.94800000000001,96.76140000000001,155.70940000000002,0.23348442671390027,1.609209870878247,1.609209870878247,0.475743295102931,90.4056,55.472,34.933600000000006,34.933600000000006,55.472,90.4056,0.23947199570050348,1.6297519469281507,1.6297519469281507,0.48842782343948077,65.30380000000001,41.28940000000001,24.014400000000002,24.014400000000002,41.28940000000001,65.30380000000001,0.2252901686036236,1.5816117453873975,1.5816117453873975,0.4584444191159305,1.7223424212659204,1.7443286703201302,0.02198624905420976,-0.02198624905420976,1.7223424212659204,1.7443286703201302,-0.0063421791318957815,1.0127653181978977,0.9873955812174078,-0.012684528336538325,0,all,layer_29
